Unnamed: 0,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS,new_cluster_label,avg_height,turn_rate,bearing,trajectory_curvature,angular_acceleration,angular_velocity,distance_traveled,displacement,jerk,vertical_acceleration,up_down_direction,angle_to_horizon,average_speed,average_velocity_magnitude,average_velocity_direction
203,0.0,-0.1209259662888584,6.249025365767921,2.0407716859980654,3.0,2726.196943835575,2596.706107213853,2726.196943835575,11.08326086905801,2012-02-19 02:45:12,2012-02-19 03:05:10,362,5.0,"[[1329619512.0, 38.903102, 2.218306, 342.0], [1329619811.0, 38.90312, 2.218304, 350.5], [1329620111.0, 38.903091, 2.218293, 343.1], [1329620411.0, 38.903109, 2.218291, 344.9], [1329620710.0, 38.903092, 2.218355, 341.5]]",2726.196943835575,203,344.4,616.7094593395539,196.75957153785743,30.307351505062524,158.16490285834232,277.0014791695782,27.708131903523938,5.58312556553817,111.55337948527729,-0.4024526198439258,-0.19999999999999998,3.243120186089114,23.137057972370762,23.137057972370762,196.75957153785743
204,1.0,-0.1209259662888584,6.249025365767921,2.0407716859980654,3.0,2726.196943835575,2596.706107213853,2726.196943835575,262.2021561132571,2012-02-19 03:15:11,2012-02-19 03:40:10,362,6.0,"[[1329621311.0, 38.92649, 2.218249, 340.1], [1329621611.0, 38.926524, 2.218358, 340.8], [1329621910.0, 38.927387, 2.218605, 341.6], [1329622211.0, 38.928051, 2.21871, 337.4], [1329622511.0, 38.928629, 2.218747, 340.9], [1329622810.0, 38.928739, 2.218962, 344.5]]",2726.196943835575,204,340.8833333333334,106.9039306812202,57.14977741550397,0.9204199982808321,-128.61380982620395,8.143273196305579,278.81670242829813,262.20215611332424,-1536.955845361421,2.9524461382904104,0.4666666666666666,2.215132289517636,185.99490654497544,185.99490654497544,57.14977741550397
205,0.0,0.1438040466506649,1.0807911304711484,4.663327527180253,2.0,200.0,inf,inf,308.89694457334497,2012-02-19 03:15:11,2012-02-19 03:50:11,363,8.0,"[[1329621311.0, 38.92649, 2.218249, 340.1], [1329621611.0, 38.926524, 2.218358, 340.8], [1329621910.0, 38.927387, 2.218605, 341.6], [1329622211.0, 38.928051, 2.21871, 337.4], [1329622511.0, 38.928629, 2.218747, 340.9], [1329622810.0, 38.928739, 2.218962, 344.5], [1329623110.0, 38.928864, 2.218898, 344.1], [1329623411.0, 38.928828, 2.219752, 339.0]]",200.0,205,341.05,255.05318015666998,108.63810410378528,3.7348025924181374,122.97671616011084,189.21274183339355,389.60922789309257,308.8969445733469,-56.79351077197416,-0.502089176652237,0.21428571428571427,0.9344032750627222,185.4612704662249,185.4612704662249,108.63810410378528
206,0.0,0.0392126385020515,0.985773797624004,3.827310599397612,3.0,760.3401203127179,686.9791839535563,760.3401203127179,204.7171749732422,2012-02-19 03:25:10,2012-02-19 03:50:11,364,6.0,"[[1329621910.0, 38.927387, 2.218605, 341.6], [1329622211.0, 38.928051, 2.21871, 337.4], [1329622511.0, 38.928629, 2.218747, 340.9], [1329622810.0, 38.928739, 2.218962, 344.5], [1329623110.0, 38.928864, 2.218898, 344.1], [1329623411.0, 38.928828, 2.219752, 339.0]]",760.3401203127179,206,341.25,329.48065851441817,133.82758598058527,4.469728101365428,262.0539838099625,230.72000102950355,277.14624482074765,204.71717497363605,1107.790906026538,-1.7047085708359884,0.06666666666666665,0.5860185911397717,184.4480522762242,184.4480522762242,133.82758598058527
207,1.0,0.0392126385020515,0.985773797624004,3.827310599397612,3.0,760.3401203127179,686.9791839535563,760.3401203127179,157.2626827094633,2012-02-19 04:00:12,2012-02-19 04:20:10,364,5.0,"[[1329624012.0, 38.933817, 2.214748, 343.8], [1329624310.0, 38.934147, 2.21459, 340.7], [1329624611.0, 38.934088, 2.215043, 344.4], [1329624911.0, 38.934533, 2.21595, 345.5], [1329625210.0, 38.93426, 2.215882, 345.1]]",760.3401203127179,207,343.9,882.0485369653383,187.57653290068447,0.482757725777234,-21.212375597264554,158.97444120752735,235.2991710892576,135.36805008402592,-1665.1115523887945,1.054637066188639,0.6,-0.09107958962285742,196.25683148353613,196.25683148353613,187.57653290068447
208,0.0,0.0484277998097966,3.326778316086835,0.5154907562436188,2.0,200.0,inf,inf,284.12102934877754,2012-02-19 04:00:12,2012-02-19 04:40:10,365,9.0,"[[1329624012.0, 38.933817, 2.214748, 343.8], [1329624310.0, 38.934147, 2.21459, 340.7], [1329624611.0, 38.934088, 2.215043, 344.4], [1329624911.0, 38.934533, 2.21595, 345.5], [1329625210.0, 38.93426, 2.215882, 345.1], [1329625509.0, 38.934455, 2.216697, 343.0], [1329625809.0, 38.934973, 2.217007, 349.1], [1329626109.0, 38.93524, 2.216592, 349.4], [1329626410.0, 38.935363, 2.216759, 345.3]]",200.0,208,345.14444444444445,610.5204306734078,125.80627869539985,-0.9332946473814411,-195.78812827186744,-36.77739658390137,474.1448552361853,281.98047371095373,-251.4039443564948,0.6134009710473318,0.5,-0.7622733770328031,197.74491305215503,197.74491305215503,125.80627869539985
209,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,368.82281461603066,2012-02-19 04:05:10,2012-02-19 05:00:09,366,12.0,"[[1329624310.0, 38.934147, 2.21459, 340.7], [1329624611.0, 38.934088, 2.215043, 344.4], [1329624911.0, 38.934533, 2.21595, 345.5], [1329625210.0, 38.93426, 2.215882, 345.1], [1329625509.0, 38.934455, 2.216697, 343.0], [1329625809.0, 38.934973, 2.217007, 349.1], [1329626109.0, 38.93524, 2.216592, 349.4], [1329626410.0, 38.935363, 2.216759, 345.3], [1329626709.0, 38.935226, 2.217459, 346.7], [1329627008.0, 38.93532, 2.217692, 349.0], [1329627309.0, 38.934742, 2.217408, 349.3], [1329627609.0, 38.933939, 2.217209, 350.6]]",200.0,209,346.5083333333334,639.3171261138807,160.14786947032468,0.49674746467750497,126.38539986271684,-32.506102744256815,704.2226619108267,292.302830213238,-164.62165692464163,3.001316849648509,0.6363636363636362,0.45470858738286385,213.4888490479422,213.4888490479422,160.14786947032468
210,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,345.4874665013637,2012-02-19 04:25:09,2012-02-19 05:20:09,367,12.0,"[[1329625509.0, 38.934455, 2.216697, 343.0], [1329625809.0, 38.934973, 2.217007, 349.1], [1329626109.0, 38.93524, 2.216592, 349.4], [1329626410.0, 38.935363, 2.216759, 345.3], [1329626709.0, 38.935226, 2.217459, 346.7], [1329627008.0, 38.93532, 2.217692, 349.0], [1329627309.0, 38.934742, 2.217408, 349.3], [1329627609.0, 38.933939, 2.217209, 350.6], [1329627910.0, 38.933469, 2.217138, 348.6], [1329628210.0, 38.933018, 2.21757, 353.2], [1329628511.0, 38.932892, 2.218286, 351.6], [1329628809.0, 38.932685, 2.218336, 353.8]]",200.0,210,349.1333333333334,411.17429549172573,211.116689125858,1.7347904730812824,-56.03051849567717,74.37424963716238,643.5383505878145,268.34550059603146,-177.57103405974684,3.288401333399671,0.606060606060606,0.7346102928791368,194.93851729933087,194.93851729933087,211.116689125858
211,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,383.58450167871456,2012-02-19 04:45:09,2012-02-19 05:40:11,368,12.0,"[[1329626709.0, 38.935226, 2.217459, 346.7], [1329627008.0, 38.93532, 2.217692, 349.0], [1329627309.0, 38.934742, 2.217408, 349.3], [1329627609.0, 38.933939, 2.217209, 350.6], [1329627910.0, 38.933469, 2.217138, 348.6], [1329628210.0, 38.933018, 2.21757, 353.2], [1329628511.0, 38.932892, 2.218286, 351.6], [1329628809.0, 38.932685, 2.218336, 353.8], [1329629113.0, 38.932528, 2.218453, 350.5], [1329629413.0, 38.934693, 2.218755, 350.6], [1329629713.0, 38.935152, 2.21879, 347.3], [1329630011.0, 38.93598, 2.218433, 354.5]]",200.0,211,350.4750000000001,223.69594790176626,210.76315096932692,0.015621865661548051,-73.97961084052119,31.747568508814044,835.1829245976987,137.14717152288716,54.97991217797385,2.401564867816832,0.38169051034528706,0.3113745538461598,253.0723604247616,253.0723604247616,210.76315096932692
212,0.0,-0.0599955382176078,6.3428196682161815,0.1480756926945038,2.0,292.22549422933264,206.7981187858496,292.22549422933264,179.7672225843384,2012-02-19 05:05:10,2012-02-19 05:25:13,369,5.0,"[[1329627910.0, 38.933469, 2.217138, 348.6], [1329628210.0, 38.933018, 2.21757, 353.2], [1329628511.0, 38.932892, 2.218286, 351.6], [1329628809.0, 38.932685, 2.218336, 353.8], [1329629113.0, 38.932528, 2.218453, 350.5]]",292.22549422933264,212,351.54,139.7061974797259,313.5299223293588,0.22410072680660073,-22.34978915985971,-7.442148224588294,196.19647740009972,179.76722258440032,-248.40966381174383,1.6362514732671984,0.19999999999999998,-0.1471059955062639,163.16478888420258,163.16478888420258,313.5299223293588
213,1.0,-0.0599955382176078,6.3428196682161815,0.1480756926945038,2.0,292.22549422933264,206.7981187858496,292.22549422933264,189.03883298003265,2012-02-19 05:30:13,2012-02-19 06:00:40,369,7.0,"[[1329629413.0, 38.934693, 2.218755, 350.6], [1329629713.0, 38.935152, 2.21879, 347.3], [1329630011.0, 38.93598, 2.218433, 354.5], [1329630309.0, 38.936173, 2.21802, 355.6], [1329630609.0, 38.935779, 2.218565, 357.9], [1329630906.0, 38.935359, 2.219012, 352.5], [1329631240.0, 38.934979, 2.219229, 347.7]]",292.22549422933264,213,352.3,176.34371871217422,215.77549801274435,0.7889020420204021,-37.57490181127601,143.56901600905607,394.4622019725951,61.61338456653363,-694.643136200032,-1.3390100011488277,0.14285714285714288,-1.1174089785887251,217.32943681890717,217.32943681890717,215.77549801274435
214,0.0,-0.3177742942364495,3.143525702728485,0.0683218321099693,2.0,200.0,inf,inf,214.75918316332368,2012-02-19 05:30:13,2012-02-19 06:20:10,370,11.0,"[[1329629413.0, 38.934693, 2.218755, 350.6], [1329629713.0, 38.935152, 2.21879, 347.3], [1329630011.0, 38.93598, 2.218433, 354.5], [1329630309.0, 38.936173, 2.21802, 355.6], [1329630609.0, 38.935779, 2.218565, 357.9], [1329630906.0, 38.935359, 2.219012, 352.5], [1329631240.0, 38.934979, 2.219229, 347.7], [1329631514.0, 38.935779, 2.21991, 349.4], [1329631812.0, 38.936087, 2.219617, 349.5], [1329632109.0, 38.93631, 2.21888, 355.1], [1329632410.0, 38.936502, 2.218688, 346.8]]",200.0,214,351.53636363636366,236.82930697239914,177.60161441795293,-0.01750666442968478,-40.881171688500544,31.104252497475443,675.5953487004913,201.17473550289392,-354.2601462597562,-1.0213641950396404,-0.1272727272727273,-1.6865625424318207,228.16249960778015,228.16249960778015,177.60161441795293
215,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,232.22252785740295,2012-02-19 05:45:09,2012-02-19 06:40:07,371,12.0,"[[1329630309.0, 38.936173, 2.21802, 355.6], [1329630609.0, 38.935779, 2.218565, 357.9], [1329630906.0, 38.935359, 2.219012, 352.5], [1329631240.0, 38.934979, 2.219229, 347.7], [1329631514.0, 38.935779, 2.21991, 349.4], [1329631812.0, 38.936087, 2.219617, 349.5], [1329632109.0, 38.93631, 2.21888, 355.1], [1329632410.0, 38.936502, 2.218688, 346.8], [1329632706.0, 38.936973, 2.218604, 350.9], [1329633011.0, 38.936558, 2.218958, 345.3], [1329633312.0, 38.936281, 2.218723, 346.3], [1329633607.0, 38.9364, 2.218701, 342.8]]",200.0,215,349.98333333333335,285.2498664834683,196.62062800594413,-0.6145397177289229,-62.143654036699346,-61.926608633047366,641.6728843583375,80.83372796665638,38.604493961949615,-3.647040270316993,-0.606060606060606,-2.918372458995881,196.78009257084875,196.78009257084875,196.62062800594413
216,0.0,0.7655051642776247,0.0997334285058028,52.6481837963782,2.0,200.0,inf,inf,209.52334619738397,2012-02-19 06:05:14,2012-02-19 06:50:07,372,10.0,"[[1329631514.0, 38.935779, 2.21991, 349.4], [1329631812.0, 38.936087, 2.219617, 349.5], [1329632109.0, 38.93631, 2.21888, 355.1], [1329632410.0, 38.936502, 2.218688, 346.8], [1329632706.0, 38.936973, 2.218604, 350.9], [1329633011.0, 38.936558, 2.218958, 345.3], [1329633312.0, 38.936281, 2.218723, 346.3], [1329633607.0, 38.9364, 2.218701, 342.8], [1329633904.0, 38.93647, 2.218637, 350.8], [1329634207.0, 38.936627, 2.218227, 348.8]]",200.0,216,348.57000000000005,239.1079836087746,162.67386675301637,0.36423337931828886,-3.819492064902158,12.877936959653411,394.9241414732128,209.52334619751338,-18.480119891467115,-0.12222740725875308,-0.24444444444444444,0.47065348528609086,146.4731859616634,146.4731859616634,162.67386675301637
217,0.0,0.4666605714889469,0.6849378956526884,8.535479351962282,2.0,200.0,inf,inf,81.7192403279784,2012-02-19 06:25:06,2012-02-19 06:50:07,373,6.0,"[[1329632706.0, 38.936973, 2.218604, 350.9], [1329633011.0, 38.936558, 2.218958, 345.3], [1329633312.0, 38.936281, 2.218723, 346.3], [1329633607.0, 38.9364, 2.218701, 342.8], [1329633904.0, 38.93647, 2.218637, 350.8], [1329634207.0, 38.936627, 2.218227, 348.8]]",200.0,217,347.48333333333335,223.03311959773242,186.43097044232735,-0.053640207796590955,119.54160250683185,-124.0499151260579,177.25556843504535,56.918584674665425,682.8173598090003,-1.3134873022265718,-0.06666666666666665,2.166770293938004,117.33916089623897,117.33916089623897,186.43097044232735
218,0.0,0.8815698094490675,0.1434643740181491,169.85424373178915,2.0,200.0,inf,inf,8.024447108178117,2012-02-19 08:55:09,2012-02-19 09:20:16,379,5.0,"[[1329641709.0, 38.875407, 2.715897, 457.6], [1329642308.0, 38.875405, 2.71593, 461.9], [1329642618.0, 38.87541, 2.715922, 463.7], [1329642911.0, 38.875412, 2.715862, 460.1], [1329643216.0, 38.875422, 2.715861, 460.5]]",200.0,218,460.76000000000005,242.08178598060843,194.59229244680049,-11.094981655287524,17.78622905091271,-177.41632435466795,16.510425079373274,5.216308282744607,-165.40130797278982,0.5024671636742479,0.19999999999999998,17.828984046754073,11.484245677388554,11.484245677388554,194.59229244680049
219,0.0,0.960872772940166,0.0831377647999523,834.5286819107458,2.0,200.0,inf,inf,10.985595710340268,2012-02-19 08:55:09,2012-02-19 09:40:14,380,7.0,"[[1329641709.0, 38.875407, 2.715897, 457.6], [1329642308.0, 38.875405, 2.71593, 461.9], [1329642618.0, 38.87541, 2.715922, 463.7], [1329642911.0, 38.875412, 2.715862, 460.1], [1329643216.0, 38.875422, 2.715861, 460.5], [1329643811.0, 38.875417, 2.715832, 462.3], [1329644414.0, 38.875424, 2.71584, 464.2]]",200.0,219,461.4714285714286,256.8797589107732,168.2158031263306,1.2479994836819217,-39.4804639527911,-94.73010841369896,22.482332635748058,9.343281663416382,-21.915353781138403,1.3643318074777622,0.5238095238095238,22.897955971310505,9.320652419143597,9.320652419143597,168.2158031263306
220,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,11.0891425511148,2012-02-19 09:05:08,2012-02-19 09:55:04,381,8.0,"[[1329642308.0, 38.875405, 2.71593, 461.9], [1329642618.0, 38.87541, 2.715922, 463.7], [1329642911.0, 38.875412, 2.715862, 460.1], [1329643216.0, 38.875422, 2.715861, 460.5], [1329643811.0, 38.875417, 2.715832, 462.3], [1329644414.0, 38.875424, 2.71584, 464.2], [1329645011.0, 38.875417, 2.715831, 461.8], [1329645304.0, 38.875416, 2.715842, 458.7]]",200.0,220,461.65,243.12379223864582,175.05918845918362,28.756050595163526,-15.072152350796909,66.14901758793029,22.873584496046586,10.367350318550626,-34.439897599990125,-1.9418493553651237,-0.14285714285714285,2.2500144602341203,8.915130477922053,8.915130477922053,175.05918845918362
221,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,24.564275841146245,2012-02-19 09:30:11,2012-02-19 10:16:45,382,7.0,"[[1329643811.0, 38.875417, 2.715832, 462.3], [1329644414.0, 38.875424, 2.71584, 464.2], [1329645011.0, 38.875417, 2.715831, 461.8], [1329645304.0, 38.875416, 2.715842, 458.7], [1329645946.0, 38.875407, 2.715836, 459.6], [1329646351.0, 38.8754, 2.715844, 455.3], [1329646605.0, 38.875435, 2.71593, 441.8]]",200.0,221,457.67142857142863,357.6489446243308,198.50967853167154,16.46834829823268,-99.57515136009005,-97.22837295590327,31.241014758388204,23.3022293440734,72.79492155123,-12.302402377580833,-0.8095238095238096,-15.92377838789742,16.64887765826518,16.64887765826518,198.50967853167154
222,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,22.91679868164806,2012-02-19 09:50:11,2012-02-19 10:40:13,383,8.0,"[[1329645011.0, 38.875417, 2.715831, 461.8], [1329645304.0, 38.875416, 2.715842, 458.7], [1329645946.0, 38.875407, 2.715836, 459.6], [1329646351.0, 38.8754, 2.715844, 455.3], [1329646605.0, 38.875435, 2.71593, 441.8], [1329647116.0, 38.875386, 2.715826, 456.0], [1329647724.0, 38.875393, 2.715816, 456.3], [1329648013.0, 38.875403, 2.715854, 448.0]]",200.0,222,454.6875,386.44229346084126,185.28986415994797,-22.20836481806933,37.06325707552807,-103.31061831271762,56.16360704272661,14.120859930142464,27.253843373761345,-10.483268327629998,-0.4999999999999999,-12.44219005881134,23.394969605970804,23.394969605970804,185.28986415994797
223,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,20.874935083087266,2012-02-19 10:05:46,2012-02-19 11:00:09,384,9.0,"[[1329645946.0, 38.875407, 2.715836, 459.6], [1329646351.0, 38.8754, 2.715844, 455.3], [1329646605.0, 38.875435, 2.71593, 441.8], [1329647116.0, 38.875386, 2.715826, 456.0], [1329647724.0, 38.875393, 2.715816, 456.3], [1329648013.0, 38.875403, 2.715854, 448.0], [1329648312.0, 38.875473, 2.715864, 454.9], [1329648627.0, 38.875467, 2.71586, 455.6], [1329649209.0, 38.875464, 2.715857, 453.2]]",200.0,223,453.4111111111111,367.16615082767277,156.1307945014674,-20.199655905636398,27.042655567670447,52.701037464276176,65.29197505667248,9.300221501077978,-51.65549604799467,-5.3786385893990385,-0.2222222222222222,-6.601398553411225,24.073821066376738,24.073821066376738,156.1307945014674
224,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,12.287384255728943,2012-02-19 10:25:16,2012-02-19 11:20:10,385,9.0,"[[1329647116.0, 38.875386, 2.715826, 456.0], [1329647724.0, 38.875393, 2.715816, 456.3], [1329648013.0, 38.875403, 2.715854, 448.0], [1329648312.0, 38.875473, 2.715864, 454.9], [1329648627.0, 38.875467, 2.71586, 455.6], [1329649209.0, 38.875464, 2.715857, 453.2], [1329649819.0, 38.875456, 2.715864, 448.4], [1329650224.0, 38.875466, 2.715872, 457.9], [1329650410.0, 38.875478, 2.715872, 456.4]]",200.0,224,454.0777777777778,238.39948210479238,144.42518129700576,-13.681351957766676,46.15666974952029,45.16539683791534,41.28928326482736,11.434135824140105,-24.95263050079599,0.059069170448473596,0.1111111111111111,-5.40846464374806,14.987015650797476,14.987015650797476,144.42518129700576
225,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,24.290656821363708,2012-02-19 10:45:12,2012-02-19 11:40:08,386,9.0,"[[1329648312.0, 38.875473, 2.715864, 454.9], [1329648627.0, 38.875467, 2.71586, 455.6], [1329649209.0, 38.875464, 2.715857, 453.2], [1329649819.0, 38.875456, 2.715864, 448.4], [1329650224.0, 38.875466, 2.715872, 457.9], [1329650410.0, 38.875478, 2.715872, 456.4], [1329650723.0, 38.875462, 2.71586, 450.1], [1329651321.0, 38.875471, 2.715858, 448.4], [1329651608.0, 38.875321, 2.715739, 448.2]]",200.0,225,452.5666666666666,301.1294953702876,185.11984710595883,13.264367029471474,-29.960072769391974,49.95606615755313,50.00752756873683,22.871512776178218,19.617371444468166,-2.2556920732223684,-0.4225771273642583,-16.476586448719438,18.623475231823637,18.623475231823637,185.11984710595883
226,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,29.50527647725157,2012-02-19 11:10:19,2012-02-19 12:00:09,387,9.0,"[[1329649819.0, 38.875456, 2.715864, 448.4], [1329650224.0, 38.875466, 2.715872, 457.9], [1329650410.0, 38.875478, 2.715872, 456.4], [1329650723.0, 38.875462, 2.71586, 450.1], [1329651321.0, 38.875471, 2.715858, 448.4], [1329651608.0, 38.875321, 2.715739, 448.2], [1329652047.0, 38.875326, 2.715742, 461.8], [1329652622.0, 38.875337, 2.715736, 447.6], [1329652809.0, 38.875314, 2.715709, 441.9]]",200.0,226,451.1888888888889,344.526127415298,138.31657382823738,17.743003475788395,2.740302138378233,53.58889496014449,76.36833862184906,24.249883601383644,45.37997033889973,-4.05907896801299,-0.4789207443461594,-14.48393019977133,28.274173458157097,28.274173458157097,138.31657382823738
227,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,24.916536563194228,2012-02-19 11:25:23,2012-02-19 12:20:22,388,9.0,"[[1329650723.0, 38.875462, 2.71586, 450.1], [1329651321.0, 38.875471, 2.715858, 448.4], [1329651608.0, 38.875321, 2.715739, 448.2], [1329652047.0, 38.875326, 2.715742, 461.8], [1329652622.0, 38.875337, 2.715736, 447.6], [1329652809.0, 38.875314, 2.715709, 441.9], [1329653414.0, 38.875323, 2.71573, 444.5], [1329653710.0, 38.875383, 2.715734, 446.6], [1329654022.0, 38.875392, 2.715732, 444.6]]",200.0,227,448.18888888888887,334.82102560061196,118.0030010363397,8.51653474824616,199.19656858885403,-138.26847419188633,70.95842555840315,17.12530275767016,113.96091605102788,-2.8444064207345976,-0.5555555555555556,-8.731645955760904,25.900798040762556,25.900798040762556,118.0030010363397
228,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,26.03009611956096,2012-02-19 11:47:27,2012-02-19 12:40:12,389,8.0,"[[1329652047.0, 38.875326, 2.715742, 461.8], [1329652622.0, 38.875337, 2.715736, 447.6], [1329652809.0, 38.875314, 2.715709, 441.9], [1329653414.0, 38.875323, 2.71573, 444.5], [1329653710.0, 38.875383, 2.715734, 446.6], [1329654022.0, 38.875392, 2.715732, 444.6], [1329654614.0, 38.875368, 2.715678, 437.2], [1329655212.0, 38.875372, 2.715712, 447.3]]",200.0,228,446.4375,341.5313529397344,108.79602734111018,3.9232973252527845,24.929613333863607,-121.07412529631004,54.77055883518589,15.731561601638107,155.66743878140056,-6.543634949122063,-0.2857142857142857,-9.62716790247714,19.071772789377004,19.071772789377004,108.79602734111018
229,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,28.80331286315632,2012-02-19 12:10:14,2012-02-19 13:00:12,390,9.0,"[[1329653414.0, 38.875323, 2.71573, 444.5], [1329653710.0, 38.875383, 2.715734, 446.6], [1329654022.0, 38.875392, 2.715732, 444.6], [1329654614.0, 38.875368, 2.715678, 437.2], [1329655212.0, 38.875372, 2.715712, 447.3], [1329655517.0, 38.875387, 2.715713, 441.7], [1329655810.0, 38.875386, 2.715706, 447.6], [1329656110.0, 38.875385, 2.715702, 445.6], [1329656412.0, 38.875369, 2.715749, 464.9]]",200.0,229,446.66666666666674,241.62354969366126,151.1135828954836,17.867058338523986,0.4124469643659931,146.43231712582852,63.85887709801659,21.135933049500206,145.8298802171864,8.011306428316619,0.3888888888888889,-2.2615291260383295,22.300392996394592,22.300392996394592,151.1135828954836
230,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,40.20315458633666,2012-02-19 12:30:14,2012-02-19 13:15:08,391,8.0,"[[1329654614.0, 38.875368, 2.715678, 437.2], [1329655212.0, 38.875372, 2.715712, 447.3], [1329655517.0, 38.875387, 2.715713, 441.7], [1329655810.0, 38.875386, 2.715706, 447.6], [1329656110.0, 38.875385, 2.715702, 445.6], [1329656412.0, 38.875369, 2.715749, 464.9], [1329656711.0, 38.875386, 2.715792, 475.3], [1329657308.0, 38.875384, 2.715734, 442.1]]",200.0,230,450.2125,428.82991015601647,145.68114026102037,15.90695150930304,47.68155730566154,75.99277231695415,90.13758756896956,8.12050735206109,41.69965125592448,7.868190236155703,0.42857142857142855,5.868562182598588,32.326400182945626,32.326400182945626,145.68114026102037
231,0.0,0.5432082022196226,0.6854268275223921,10.122168830863965,2.0,200.0,inf,inf,34.72949763451303,2012-02-19 12:45:17,2012-02-19 13:15:08,392,6.0,"[[1329655517.0, 38.875387, 2.715713, 441.7], [1329655810.0, 38.875386, 2.715706, 447.6], [1329656110.0, 38.875385, 2.715702, 445.6], [1329656412.0, 38.875369, 2.715749, 464.9], [1329656711.0, 38.875386, 2.715792, 475.3], [1329657308.0, 38.875384, 2.715734, 442.1]]",200.0,231,452.86666666666673,526.4608200979904,185.37679259165392,17.658397836909884,171.9107930229733,-2.7948866606029696,73.50040983884011,2.3924235533650573,122.82399942791717,11.309671056754294,0.3333333333333333,8.352292951482532,37.81518741359051,37.81518741359051,185.37679259165392
232,0.0,0.4949153190025966,0.3479119455191932,12.06163771807636,2.0,200.0,inf,inf,60.33583974077949,2012-02-19 15:30:08,2012-02-19 15:40:10,398,3.0,"[[1329665408.0, 39.140062, 2.588638, 414.6], [1329665709.0, 39.140369, 2.588345, 404.1], [1329666010.0, 39.140458, 2.588267, 412.7]]",200.0,232,410.4666666666667,8.080031789552208,132.47650364080795,-0.05033471955207542,,-8.080031789552208,64.03209605548525,60.33583974120523,,-3.1561461794020484,-0.33333333333333337,8.215610428372234,106.36560806559012,106.36560806559012,132.47650364080795
233,0.0,0.2659108234237453,0.813479841518369,5.291882238196177,2.0,200.0,inf,inf,76.35200158934731,2012-02-19 15:30:08,2012-02-19 15:50:10,399,5.0,"[[1329665408.0, 39.140062, 2.588638, 414.6], [1329665709.0, 39.140369, 2.588345, 404.1], [1329666010.0, 39.140458, 2.588267, 412.7], [1329666311.0, 39.140526, 2.58862, 413.9], [1329666610.0, 39.140398, 2.588951, 413.4]]",200.0,233,411.74000000000007,499.2081285939684,153.68089426459983,0.1637749081498366,548.865792842295,227.2262406693901,143.48170001772604,51.04696692911124,592.904890828589,-0.9994555495061428,0.0,4.356010336266679,119.3900696216365,119.3900696216365,153.68089426459983
234,0.0,0.2389314044855173,0.8309261667584545,808.7451452175686,3.0,1183.5837054850658,1158.091127623724,1183.5837054850658,76.35200158934731,2012-02-19 15:30:08,2012-02-19 15:50:10,400,5.0,"[[1329665408.0, 39.140062, 2.588638, 414.6], [1329665709.0, 39.140369, 2.588345, 404.1], [1329666010.0, 39.140458, 2.588267, 412.7], [1329666311.0, 39.140526, 2.58862, 413.9], [1329666610.0, 39.140398, 2.588951, 413.4]]",1183.5837054850658,234,411.74000000000007,499.2081285939684,153.68089426459983,0.1637749081498366,548.865792842295,227.2262406693901,143.48170001772604,51.04696692911124,592.904890828589,-0.9994555495061428,0.0,4.356010336266679,119.3900696216365,119.3900696216365,153.68089426459983
235,1.0,0.2389314044855173,0.8309261667584545,808.7451452175686,3.0,1183.5837054850658,1158.091127623724,1183.5837054850658,13.140005171098943,2012-02-19 15:55:10,2012-02-19 16:20:11,400,6.0,"[[1329666910.0, 39.131206, 2.58312, 416.2], [1329667209.0, 39.131204, 2.583124, 419.8], [1329667510.0, 39.131205, 2.583119, 416.5], [1329667810.0, 39.13121, 2.583119, 408.1], [1329668111.0, 39.131194, 2.583121, 418.8], [1329668411.0, 39.131217, 2.583125, 421.2]]",1183.5837054850658,235,416.76666666666665,522.6944286969419,189.883209833251,-16.192546949089646,-36.4957919838611,-210.80744639748914,29.783194691777513,5.177079358468271,-85.41027844106964,3.3249702774475267,0.3333333333333333,6.799585226293077,19.832121475085696,19.832121475085696,189.883209833251
