avg_height,turn_rate,bearing,trajectory_curvature,angular_acceleration,angular_velocity,distance_traveled,displacement,jerk,vertical_acceleration,up_down_direction,angle_to_horizon,average_speed,average_velocity_magnitude,average_velocity_direction,new_cluster_label,matches_white_storks
652.9166666666666,500.5592115549477,183.16145240878112,2.358554066956598,-95.98328011069232,37.24510874833615,310.74705146037235,112.18228459883059,-10.405830357280244,1.8089025398939937,0.5737985964123903,0.964845337692245,94.08997985197085,94.08997985197085,183.16145240878112,20,False
655.8666666666667,269.1175646651867,180.2609489711081,1.535933083749058,-12.135407273583931,-13.543568059067507,380.169269470434,254.977004582081,19.20699638172007,1.4911447373057802,0.7175781594491397,0.6779176198091373,114.9613994494914,114.9613994494914,180.2609489711081,21,False
656.1600000000001,241.7563841218228,210.74680104540826,1.2775282488444448,175.04320938477628,10.08357554259429,317.5889492614331,93.91090912199002,212.57684061087124,-1.6880586939351763,0.06666666666666667,-0.8920926473258525,117.59899973675111,117.59899973675111,210.74680104540826,22,False
657.4714285714286,307.94645630160943,191.16696698261606,2.577519559524794,-80.66974183793735,32.10299498036689,260.6778556290817,85.62255494700005,-233.32733076748127,-5.683223446887355,-0.6190476190476191,-2.753191028064222,123.48458598673733,123.48458598673733,191.16696698261606,23,False
652.9333333333333,398.9542749964299,289.2510398837238,-1.9913842531086317,,-398.9542749964299,131.42705702533826,67.22439331185619,,-2.656071926047792,0.33333333333333337,0.8015508276951371,156.55820523908727,156.55820523908727,289.2510398837238,24,False
594.625,326.3194991534183,195.8428204950976,34.36128897841911,-488.0956465071003,326.3194991534183,12.84740320014329,1.60911830254319,-35.74912844699054,-2.169533365185611,-0.3333333333333334,-4.114314043632536,14.324881938494675,14.324881938494675,195.8428204950976,25,False
597.7,443.2784911734064,167.06028992922606,14.56645305906594,128.5901821253479,114.90256999193457,34.61993760373343,3.111334037345239,36.61924903617982,-3.108226165677485,0.2857142857142857,-2.661298536287035,17.755517132425364,17.755517132425364,167.06028992922606,26,False
598.15,461.2735460281668,185.75727115525066,1.1200025574037162,-34.88017264952468,-94.23062536761635,33.94397644408774,4.289216070633202,-160.5245640471903,-2.5266673637915473,0.14285714285714285,4.265652887090595,16.930876186694462,16.930876186694462,185.75727115525066,27,False
600.1600000000001,696.5389406396562,166.71836396944403,9.376536635749916,70.26707693195954,-54.79739016075473,13.514468973210722,4.928527039420202,-362.31260440326525,-8.996936683427805,-0.6,-2.3178673630722866,14.857534830788119,14.857534830788119,166.71836396944403,28,False
677.0666666666667,253.80509604984098,133.163819689058,-4.828621949170684,,-253.80509604984098,31.970149585255353,29.504331403690486,,-0.9430517099452926,-0.33333333333333337,-19.948778751665937,27.78444526588769,27.78444526588769,133.163819689058,29,False
676.6,236.78813511627268,217.12477051830882,39.46896049657635,175.4956744541509,67.58473774971202,119.45977523257237,88.88886173076916,-16.495145943438132,-0.2508555097826439,-0.39999999999999997,-9.233710943180675,49.86969161849252,49.86969161849252,217.12477051830882,30,False
675.5,363.50970660339027,204.3368272138451,22.292223852023003,212.81318689616936,46.721081652792904,216.88182485212621,130.48591831202395,32.921958330792485,-1.4389441441229467,-0.7142857142857143,-7.0479823003785915,60.216452883947376,60.216452883947376,204.3368272138451,31,False
672.9142857142858,604.0325080795326,215.93524975676215,2.6131618233785048,-95.44221700903671,23.823463080550606,198.3522300231699,124.36488607211676,-186.61210333041896,-2.2150510963700913,-0.7142857142857143,-0.05782813378610611,65.51633715552121,65.51633715552121,215.93524975676215,32,False
671.72,637.6594709098434,240.12272609599512,6.670523782168853,-213.04923897412118,29.42204012930881,125.29818915626159,59.5482677597354,-247.36361345865694,-2.6266993552387756,-0.6,-0.1255304431349793,67.92425347034671,67.92425347034671,240.12272609599512,33,False
671.0333333333334,408.51066584426735,280.79482195990585,-4.4364247341316085,,-408.51066584426735,68.16720280870292,34.56401933349205,,-7.401357894151019,-1.0,-5.094136918826991,79.95542155692922,79.95542155692922,280.79482195990585,34,False
671.3000000000001,427.731338978409,190.99106677118044,-0.26428848774729685,-33.05874838395766,22.729912047033807,223.0558882015523,30.5937499418556,-268.79924878468745,3.108107548608866,0.6,0.35079882731301265,138.75064656357839,138.75064656357839,190.99106677118044,35,False
671.3000000000001,427.731338978409,190.99106677118044,-0.26428848774729685,-33.05874838395766,22.729912047033807,223.0558882015523,30.5937499418556,-268.79924878468745,3.108107548608866,0.6,0.35079882731301265,138.75064656357839,138.75064656357839,190.99106677118044,36,False
682.6750000000001,150.56925435708047,94.9888325724536,17.738420039154718,-100.11035681247012,150.56925435708047,6.783074730405809,5.454034389309572,-162.83347000149232,5.34113712374577,0.6666666666666669,16.899656583355455,7.5448952222987264,7.5448952222987264,94.9888325724536,37,False
672.95,643.4721967640297,196.27437299185226,2.423055569902541,-1286.9443935280594,257.4503052868556,159.32076147943317,42.59807870225736,-1414.8295716650643,1.6860551826994783,0.3333333333333334,0.8071387410844774,177.81447451208462,177.81447451208462,196.27437299185226,38,False
683.0625,386.19914753354783,180.20946519612588,31.923184960683745,-106.33405468520925,106.39783786650156,14.166908994377815,4.548948617714522,-15.055759702245643,2.1446195963023924,0.2857142857142857,9.604138489727514,6.747934041641474,6.747934041641474,180.20946519612588,39,False
683.6999999999999,436.31485788604385,191.1355622273859,17.077475202287406,-106.46811701152144,27.887529817380916,27.18500262625147,7.559147410004059,-2.8653395231970733,1.9405155006772716,0.3636363636363636,7.573578196595173,8.23901670282447,8.23901670282447,191.1355622273859,40,False
685.1666666666666,500.2207673723592,202.8538545165372,-0.27443750860829397,-122.5575314367794,-15.298887381759238,27.396755113443742,7.677302162181292,-8.388704845839877,1.994298362407135,0.5539117094069973,10.159814481566734,8.297300375464518,8.297300375464518,202.8538545165372,41,False
687.8833333333332,482.0669229103476,226.7175335900599,14.8003220394962,-4.678075734672234,1.374915485301449,39.54627242416941,7.901561112904495,-20.109432976890567,2.3730907867001174,0.6253053994807224,3.5824583259447818,11.978042326418548,11.978042326418548,226.7175335900599,42,False
690.7727272727273,393.83605063248405,217.02332627699897,10.889429965549889,45.27897706720364,91.33396449975423,46.25447507263851,11.38995287608606,-21.021916561643188,3.68686886317379,0.6482593132545567,1.661821366036018,15.423591981592178,15.423591981592178,217.02332627699897,43,False
691.9333333333334,346.7865469690881,229.37881232632438,-18.549033826748836,145.2804754488535,-33.46745849043882,73.80240034829956,3.490076263231048,26.403637718314723,0.5853261878021514,-0.1538643637241659,-8.138455872501119,22.191617948845515,22.191617948845515,229.37881232632438,44,False
691.3166666666666,395.34789183016295,206.7681148673516,-7.275098624481112,-127.65744098552571,-22.81596592484501,77.31404693043483,4.816689074717601,28.135616222834333,1.536138032285419,-0.32062002869004114,-1.0265647490443741,23.254396571355176,23.254396571355176,206.7681148673516,45,False
689.7692307692307,454.2553116882185,187.78829549699904,-7.688871321687318,111.0423377932771,-39.9689845442083,62.530362664326994,1.9305166673345795,-19.0330330751645,-0.5466212723752427,-0.10529962529853126,-5.611620389027519,17.44224252789669,17.44224252789669,187.78829549699904,46,False
689.25,530.7294988698002,179.83050181722902,5.4544591522403145,-29.39327969538872,32.21056824392741,30.25134902213933,2.403014488860709,-29.208135698495415,0.745385954724641,0.2545875386086578,-1.2872151182022376,14.403148173718339,14.403148173718339,179.83050181722902,47,False
688.75,676.9306507585065,159.9596477486345,-12.57785087911051,1356.9032378287843,-222.16117214870798,7.263351071586638,2.674251407115161,-22.59401080376682,-1.0122334692607444,-0.18257418583505539,-10.248888747502646,8.069403739530518,8.069403739530518,159.9596477486345,48,False
679.0600000000001,718.9318522553946,211.19915897162537,36.65699626429117,-71.83066505570025,222.08774719840244,9.714455752235052,2.6680184842392682,28.13958096766426,-2.6128249090385873,-0.39999999999999997,-16.551018055443993,8.622847605509605,8.622847605509605,211.19915897162537,49,False
678.8666666666667,594.5516530550595,163.189555417737,0.6921580150340875,-160.78226296936802,-23.522735351774024,27.04560453785041,6.452099861406451,23.0551223762039,-0.7691800963820004,-0.16666666666666666,-7.066755927178785,11.542491732501423,11.542491732501423,163.189555417737,50,False
679.2076923076924,518.7092317377706,180.62050988706469,0.3849901352804128,-89.62536671510847,11.967064271426011,43.24235573324384,1.2322996296534166,7.671383392315566,0.15970500046830138,0.07692307692307691,0.42176968935266324,12.191680753363764,12.191680753363764,180.62050988706469,51,False
679.125,422.2079082104036,194.25635596423857,-1.0717794105373173,126.88174248368438,17.885176303561757,37.78523440626135,2.7156519936234687,8.632135331103282,-0.0876881797003346,-0.015267620413811482,-5.3946379622305045,11.455559080483484,11.455559080483484,194.25635596423857,52,False
679.13,492.98900540260047,207.97976407416132,-5.055936965359887,168.7114856960771,-24.674176286140664,22.7110041836696,4.318127170311504,12.140444349867169,-1.5095328219695927,-0.4222222222222222,-11.007947508675876,8.405539878212627,8.405539878212627,207.97976407416132,53,False
678.5666666666666,484.2991586348271,181.24245717136066,29.155800179186464,209.8182384932379,118.6664969524744,12.134252986371433,3.322378661152064,1.272721386248276,-2.0644725682136604,-0.6,-20.42748846732253,8.084591410108818,8.084591410108818,181.24245717136066,54,False
670.65,165.66907218834132,261.25491025662166,0.02567600329658118,-71.05628148222523,19.738749332265314,490.3627491420548,421.88213009199046,-252.49213570189536,-0.524689533587457,-0.13801311186847084,-0.3088652128594217,326.9778578622585,326.9778578622585,261.25491025662166,55,False
670.65,165.66907218834132,261.25491025662166,0.02567600329658118,-71.05628148222523,19.738749332265314,490.3627491420548,421.88213009199046,-252.49213570189536,-0.524689533587457,-0.13801311186847084,-0.3088652128594217,326.9778578622585,326.9778578622585,261.25491025662166,56,False
670.8,9.447090415183615,257.1290648764626,-0.014265022695634452,18.870074014276565,-5.819014593538473,163.3295025696938,163.11991854109115,823.79899748091,0.5440603661028329,0.0,0.4559202052850366,181.3230686739188,181.3230686739188,257.1290648764626,57,False
670.4250000000001,253.57759712449183,268.9286413261867,0.12426928830519757,-508.3165162616835,79.95995622586929,290.9377197332557,225.57720165466532,2061.7413292285746,0.45885077735429,0.18257418583505539,-0.12783844998169172,323.37973042732074,323.37973042732074,268.9286413261867,58,False
671.625,100.92876479995317,260.0902990138732,-0.29850025294602006,-19.85434465958887,-14.942629591452592,432.70346575768764,408.8392263671463,164.863495394848,0.8414342169939241,0.3571428571428571,1.2785468426385347,206.20748359689586,206.20748359689586,260.0902990138732,59,False
671.9083333333333,248.72253406315122,215.69178695229922,2.640731426127558,-2.405929931013974,-50.88141681966099,708.7014558089049,337.4298992947467,217.41998793630697,0.7457672088612445,0.32062002869004114,0.2872133255777117,214.75762534755953,214.75762534755953,215.69178695229922,60,False
673.3416666666667,310.03302307538286,201.91916916630328,2.7979389727352038,11.38271514472347,5.751648711091157,846.8488422776186,80.65367888361482,-297.2937640659954,1.842745727477753,0.29008478786241815,0.4724668283783491,256.7107048081769,256.7107048081769,201.91916916630328,61,False
673.9916666666667,196.31737881903013,243.05940162748877,0.012698459245978145,69.9649497856102,25.669467827891005,927.4682300514773,331.5957564838639,-94.55973668088866,0.9642078652781982,0.2595495470347952,0.21020335781468988,281.03257563149305,281.03257563149305,243.05940162748877,62,False
674.825,238.80832525646414,243.83595764211444,0.011299395227876782,-77.94905287962894,28.02954775221276,908.9799465239977,117.5701725263887,134.62354529062907,-0.5347090954458892,-0.0303030303030303,-0.06386084477202746,272.3922405044977,272.3922405044977,243.83595764211444,63,False
674.4416666666667,247.4991328433338,221.91551985563828,-1.2313653139497869,-73.09253313961426,-87.36639788902099,772.0438918209122,121.37666150135864,-7.586056008552179,-3.4307423793640144,0.2424242424242424,-0.9951839820041445,233.2590062489293,233.2590062489293,221.91551985563828,64,False
675.9916666666667,209.22103275225678,147.79565085296096,-1.0155578459356875,-15.521182503880356,-11.392587172731293,681.4190959173451,325.4163092132045,-18.126621487503673,0.5052538593926742,0.4545454545454545,0.7822276388263777,206.046918143662,206.046918143662,147.79565085296096,65,False
681.0583333333333,244.03499575989113,184.2179877581195,-0.5950671640091801,2.097794181666915,21.740134457964178,557.5679181863468,144.11516064517423,193.51624360912163,5.561157667543508,0.6363636363636362,2.058485918205585,169.02546254631054,169.02546254631054,184.2179877581195,66,False
684.0916666666667,193.04805035089413,199.50068453347367,0.4839039201733337,-43.01370895252892,63.162929235996145,665.1170688801969,124.41791110139134,186.2173872996803,3.2118940771261366,0.303030303030303,0.8718887890447362,201.77820949890767,201.77820949890767,199.50068453347367,67,False
689.6666666666666,151.28366764310744,227.07518477299035,0.28087178417953207,-73.77916791137609,5.749776818580259,639.5631800488659,315.5133268242319,-94.72166946699606,0.6034683388073234,0.22901430620717222,0.7614015020931664,193.86997830281214,193.86997830281214,227.07518477299035,68,False
687.9555555555555,149.7114742203082,211.33827804417314,0.3298242611803784,119.04719284794594,38.16738862095287,438.95182096240194,346.5662427003885,-159.91473957359344,-2.282589034098528,0.253546276418555,-2.5899275684892094,182.72437648944836,182.72437648944836,211.33827804417314,69,False
681.7333333333333,636.0649095834524,212.31047553343583,-0.9413450826886273,,-636.0649095834524,254.0316327033667,99.36226420524,,-27.223339708500966,-0.33333333333333337,-1.2893134581071828,508.139780699698,508.139780699698,212.31047553343583,70,False
691.8799999999999,188.60365259795594,223.3288092292866,0.9395474065795467,255.29983339185048,164.46461363051742,192.10289054021797,153.4616994837869,-650.141208027591,-26.7550342064072,-0.6,-13.125369206015732,160.15652140207382,160.15652140207382,223.3288092292866,71,False
679.24,259.38942105969915,165.05390121508498,-0.32945615879854806,362.6344696813944,-227.9027563750664,461.4063933851388,117.85184737357933,2634.697530269444,-16.067264863036957,-0.39999999999999997,-1.33528484057052,355.9468176763975,355.9468176763975,165.05390121508498,72,False
677.8900000000001,390.8473908624526,146.21344060543353,-0.565658357738258,295.5628367109126,-125.54160526884385,653.8217462397096,120.43612745134497,679.9239156251806,-6.129990981349921,-0.13483997249264842,0.30914058999938265,237.91543944281568,237.91543944281568,146.21344060543353,73,False
675.1899999999999,315.8264716142062,159.26283637689713,-0.44383033167813646,35.12151552836669,-40.32836687873497,520.2276380537563,167.75672117850905,-28.316295361757323,-0.9111875743785224,-0.37777777777777777,0.31378564650592367,157.93820956597858,157.93820956597858,159.26283637689713,74,False
674.73,324.5286539600444,129.0934077465221,1.7051932948797086,167.44007466734988,13.25311029741978,449.1771255444884,190.90166204846793,458.19217477023255,-2.138488192472817,-0.5111111111111111,0.6846013918462579,155.90715217756232,155.90715217756232,129.0934077465221,75,False
672.9200000000001,460.151917008488,165.69229852329363,3.397878285002251,350.0301745317199,-48.782310891275415,181.07064228617577,149.29848604747482,1196.6700619813455,-2.460492459740989,-0.19999999999999998,1.7731298172353192,152.46272087425905,152.46272087425905,165.69229852329363,76,False
622.2666666666667,145.49695842503047,230.76704789555205,-1.7416637656881129,,-145.49695842503047,172.56255859921788,58.23626528873978,,-18.656202569133377,-0.33333333333333337,2.207017112487648,123.03767394279724,123.03767394279724,230.76704789555205,77,False
610.6999999999999,204.1180740434089,161.41719065375452,-1.7667953906419362,-44.69449206900911,-134.03016886204318,198.32848585437884,60.30378979253492,52.98201511902988,-12.652288252697371,-0.5520524474738834,-7.060801839386977,66.54253530904722,66.54253530904722,161.41719065375452,78,False
605.9125,581.7099325425933,140.99099708056383,-8.498191361399256,-164.99081664993142,205.76179011657368,141.2317173047528,103.32928287423006,288.2867179951803,-21.345639101934896,-0.47280542884465016,-9.809508901106478,45.92805050986909,45.92805050986909,140.99099708056383,79,False
597.75,819.0509505993642,140.29454232150314,-15.992331914271077,-197.92873073771065,292.0687282080198,38.189284477669155,8.308439805382159,301.71181661344923,-9.209909168248458,-0.13801311186847084,-0.21627596127794532,29.70524493128176,29.70524493128176,140.29454232150314,80,False
596.3666666666667,890.5319916914955,109.0034526168481,31.235597416919973,,890.5319916914955,16.354299543217728,9.97789814955819,,-16.057266453805642,-0.33333333333333337,-16.902894057600662,33.25991960752065,33.25991960752065,109.0034526168481,81,False
680.36,222.14473096933352,106.5246531455495,7.288939416325493,-19.869250757769407,118.54740805857455,21.19592474567341,14.27315340034652,-91.01314594605097,2.495928458377362,0.6,23.087216693063844,15.749544032536281,15.749544032536281,106.5246531455495,82,False
680.36,222.14473096933352,106.5246531455495,7.288939416325493,-19.869250757769407,118.54740805857455,21.19592474567341,14.27315340034652,-91.01314594605097,2.495928458377362,0.6,23.087216693063844,15.749544032536281,15.749544032536281,106.5246531455495,83,False
681.1,314.1059956212201,113.1500850162343,7.344515758781229,,314.1059956212201,16.042965607730686,12.537904995147148,,2.523431867339618,0.33333333333333337,17.345778234362587,27.230550422148053,27.230550422148053,113.1500850162343,84,False
675.0,61.383560327499005,228.16147124366634,-0.008059451585724145,37.84032359811821,0.2743812829588048,322.3003486935404,286.7102564028425,112.45441945753169,-9.375910908539232,-0.4666666666666666,-2.8133153255628676,157.9263726352908,157.9263726352908,228.16147124366634,85,False
674.42,53.860048527671225,234.44538777608568,0.0060766644514950105,9.021525889590853,3.2080492620234864,585.9987833100193,534.8215045913856,-74.86783750006816,-5.794155166863169,-0.3333333333333333,-2.0336503821072918,185.32382827547272,185.32382827547272,234.44538777608568,86,False
669.8583333333335,65.39871144419946,223.83490772316537,0.06562029460280765,8.911266938834354,17.31522204369464,660.2330500862075,592.8646062682992,-71.39366279152718,0.11272259755460177,-0.3636363636363636,-0.9737228526744034,200.0816298662645,200.0816298662645,223.83490772316537,87,False
668.6750000000001,237.5914001923658,179.21571872374253,-1.9928533179209211,31.257746850264905,-50.56751575870851,970.3288554889157,121.38875014893358,102.64547205284985,-6.289601254156333,-0.0606060606060606,-2.0778235362803117,292.03735960865885,292.03735960865885,179.21571872374253,88,False
662.75,90.6092683432265,216.2849394769017,0.4016964340458745,116.51443928253056,90.6092683432265,182.5782876274611,161.58294673924232,-1475.0264207860175,11.354403330628918,0.3333333333333334,0.5448423634571444,202.92491606741865,202.92491606741865,216.2849394769017,89,False
674.575,397.95888230857366,99.34437618269655,-3.5458023908936505,17.40969028774516,-58.44368029267856,105.21671755083338,17.921644008239166,-207.30600811472036,8.078590629163171,0.2857142857142857,-0.31051086435470104,50.178419895114715,50.178419895114715,99.34437618269655,90,False
676.0083333333333,381.4299585334307,118.06956727708008,-1.7584083983252838,71.41751001009351,-4.424690296050467,156.52971188291477,33.77268989581475,-8.681201256227471,9.989406157952333,0.2424242424242424,-0.4516219562706858,47.481113973279484,47.481113973279484,118.06956727708008,91,False
682.5333333333334,453.79743850443526,167.30463061893184,-0.049499740605829644,-116.10193386185905,67.63379658179699,176.28923746433125,9.02509508009769,-86.27400419536909,-2.533300512302269,0.1212121212121212,-11.771604666119218,53.29480291740295,53.29480291740295,167.30463061893184,92,False
683.1416666666665,462.3024092453613,190.501837568394,0.40095231849962226,-95.02184796349019,34.675747212558036,156.1263166737888,14.69302510364259,-17.60485891834541,4.427115641504359,0.1679438245519263,1.0369801452709195,47.18217698748277,47.18217698748277,190.501837568394,93,False
684.9272727272727,453.5280233063929,203.76570839709012,0.6810349702935099,-108.49754429658638,63.938205632970124,109.03635945018311,6.343763511216024,15.16682970834611,1.8694728234979407,0.1272727272727273,0.5972764553859612,36.20898846790392,36.20898846790392,203.76570839709012,94,False
687.15,408.2850758692561,186.6953895675016,5.005993643408427,-116.01204241589897,9.230728082831694,170.66812967559653,10.574736104496097,22.235805016122008,4.144773392867108,0.4848484848484848,6.902376090790873,51.64079784472138,51.64079784472138,186.6953895675016,95,False
690.6333333333332,477.0172950912509,197.90058658131645,11.030827025890652,88.25936238321589,5.908439972535575,196.83080071120372,9.617968204564258,-7.7930855593421695,0.6474721622769053,0.2727272727272727,-0.39407355565722796,59.632966525697924,59.632966525697924,197.90058658131645,96,False
691.8230769230769,524.2496628441612,158.36947753284144,-2.887939243002656,3.181156351373238,-20.544768382995915,193.747108861516,20.25406753158794,64.01800916929619,6.075726243378725,0.12820512820512817,6.454170526580067,54.29857353198292,54.29857353198292,158.36947753284144,97,False
690.6125,509.362164075663,177.32888040087022,-22.276367390014382,39.394010787018715,-87.35340141970862,71.72541632370697,2.0570973975951783,47.551104524046366,0.7970534770031662,-0.07142857142857142,4.076621028857401,34.291556102489075,34.291556102489075,177.32888040087022,98,False
689.525,505.88283493974467,124.55407180706311,-55.584434809612034,-1024.2402800627724,139.12929555122133,10.902755189141525,6.484974398159402,335.1880839972959,-1.5020652923672682,0.0,7.910076822034781,12.3148150098606,12.3148150098606,124.55407180706311,99,False
677.32,634.4502250824917,214.84278920344326,50.58561508028411,-42.88620943809235,218.59762868554398,8.313519858946442,2.1404875428838754,11.647562862833318,-1.2595748254880879,-0.7378647873726218,-6.2485704646216345,7.09414574792169,7.09414574792169,214.84278920344326,100,False
678.4333333333334,611.550908652543,214.21919928435807,22.441141141093002,-37.19354396820105,77.41616281360696,29.186668848942418,1.72306842877556,-28.104294791342735,0.6202125872559605,0.19720265943665385,-0.16518603898630513,12.244218286459168,12.244218286459168,214.21919928435807,101,False
678.7,518.3495628886835,228.69808842144684,12.693699709519883,-23.61925930604326,66.518159379117,101.6572352588034,20.077888215708047,28.752753344382462,-3.937487792033867,0.06451747176156364,-1.172473273614291,28.305648293665502,28.305648293665502,228.69808842144684,102,False
678.7083333333334,499.5017403990846,202.74045636992685,1.2789626428151284,0.4480274870876555,-87.300421792469,129.97699122356025,4.531921627728448,10.433243828543795,-1.1673988296839375,-0.1212121212121212,2.767543170298419,39.40564709607629,39.40564709607629,202.74045636992685,103,False
675.6666666666666,393.02838491545424,198.50537523774008,2.255695929487903,43.26720825411145,-24.883191653904312,593.9273161048503,424.620451896401,-89.02744082219685,-1.283061730988936,-0.3333333333333333,5.566950807535472,180.00429331999769,180.00429331999769,198.50537523774008,104,False
672.7583333333333,244.84764770872954,192.35988141502955,4.469912566238306,-116.58124264797182,1.674775613682209,741.711021144313,605.167320664029,16.634773872152184,-1.2665477427863812,-0.38169051034528706,0.07688759263702821,224.71315738996526,224.71315738996526,192.35988141502955,105,False
671.4499999999999,184.8347936697942,207.75562762044785,-0.16871272456641703,-11.974331930475419,12.345322411813541,786.1315209701752,641.5310760664585,-201.08552875059462,2.1435808364461937,0.47329623282815597,1.0565585180010986,238.35049613801155,238.35049613801155,207.75562762044785,106,False
671.825,286.1354890063067,192.14723730912257,-0.29488122512477954,-14.78927855841265,19.446563129208148,300.3420596156114,166.8817222557468,106.77301433328712,3.5560936635156097,0.7142857142857142,1.6178122432722852,143.00953173566413,143.00953173566413,192.14723730912257,107,False
