,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,min_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS
0,0.0,0.28538565942586713,0.42781429604312343,2.265708395175163,2.0,200.0,inf,inf,55.74095004201231,0.0,2023-04-28 10:26:55,2023-04-28 10:34:54,0,5.0,"[[1682677615.0, -6.4777216, 37.4296832, 167.82], [1682677735.0, -6.4780288, 37.429824, 121.71], [1682677870.0, -6.4778944, 37.429808, 128.6], [1682677974.0, -6.47796, 37.4297088, 129.25], [1682678094.0, -6.4777288, 37.4298432, 128.68]]",200.0
1,-1.0,0.28538565942586713,0.42781429604312343,2.265708395175163,2.0,200.0,inf,inf,0.0,0.0,2023-04-28 10:06:54,2023-04-28 10:06:54,0,1.0,"[[1682676414.0, -6.4702548, 37.4275712, 165.7]]",200.0
2,0.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,35.91164964207876,0.0,2023-04-28 10:36:54,2023-04-28 10:40:53,1,3.0,"[[1682678214.0, -6.4778768, 37.4298176, 130.03], [1682678333.0, -6.4777408, 37.4297344, 155.27], [1682678453.0, -6.4778852, 37.4297376, 121.7]]",322.24139043037934
3,1.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,212.25979633521308,0.0,2023-04-28 10:44:55,2023-04-28 10:46:55,1,3.0,"[[1682678695.0, -6.468872, 37.4349504, 331.1], [1682678754.0, -6.4670108, 37.4360896, 375.86], [1682678815.0, -6.468748, 37.4362912, 375.64]]",322.24139043037934
4,2.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,374.4578267859456,0.0,2023-04-28 10:48:54,2023-04-28 10:51:54,1,4.0,"[[1682678934.0, -6.472956, 37.4304032, 203.57], [1682678994.0, -6.4718732, 37.4311488, 201.33], [1682679054.0, -6.4707392, 37.4313536, 294.56], [1682679114.0, -6.473774, 37.4290272, 255.92]]",322.24139043037934
5,3.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,299.3733711352889,0.0,2023-04-28 10:53:30,2023-04-28 10:58:54,1,7.0,"[[1682679210.0, -6.4753828, 37.4265792, 193.52], [1682679234.0, -6.4765152, 37.4255328, 174.95], [1682679294.0, -6.4782184, 37.4252864, 114.39], [1682679354.0, -6.4778784, 37.4251808, 157.82], [1682679414.0, -6.4779108, 37.425264, 161.47], [1682679474.0, -6.4779168, 37.4251584, 176.16], [1682679534.0, -6.4780644, 37.4251936, 156.83]]",322.24139043037934
6,4.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,120.23897152672728,0.0,2023-04-28 10:59:54,2023-04-28 11:05:54,1,7.0,"[[1682679594.0, -6.4805856, 37.4271808, 133.91], [1682679654.0, -6.480276, 37.4271744, 160.57], [1682679714.0, -6.4802752, 37.4269856, 96.58], [1682679774.0, -6.4803792, 37.4271424, 120.08], [1682679834.0, -6.4801816, 37.4272, 195.75], [1682679894.0, -6.4804376, 37.4271552, 107.38], [1682679954.0, -6.4804544, 37.42704, 79.3]]",322.24139043037934
7,-1.0,-0.05752512385480641,3.0346429331003684,19.849513431420732,6.0,322.24139043037934,262.6854281903002,322.24139043037934,3279.583026672549,0.0,2023-04-28 10:42:54,2023-04-28 11:05:31,1,4.0,"[[1682678574.0, -6.4753628, 37.4318272, 176.6], [1682678634.0, -6.4725152, 37.4333952, 224.16], [1682678874.0, -6.4736764, 37.4344896, 227.43], [1682679931.0, -6.5074236, 37.4233792, 107.07]]",322.24139043037934
8,0.0,0.22344876683585835,0.47675844279542945,2.076552488903223,2.0,200.0,inf,inf,189.28000971065694,0.0,2023-04-28 11:07:54,2023-04-28 11:35:53,2,21.0,"[[1682680074.0, -6.4810728, 37.428992, 149.83], [1682680134.0, -6.4796532, 37.4292256, 156.54], [1682680194.0, -6.4792476, 37.4293824, 118.84], [1682680254.0, -6.4794372, 37.4294496, 108.06], [1682680314.0, -6.479438, 37.4294368, 134.26], [1682680374.0, -6.4794448, 37.4292768, 78.63], [1682680434.0, -6.479168, 37.4293376, 161.0], [1682680494.0, -6.4793476, 37.4294432, 140.84], [1682680577.0, -6.4794456, 37.42952, 139.11], [1682680614.0, -6.4794172, 37.429408, 139.1], [1682680734.0, -6.47943, 37.4294464, 139.3], [1682680854.0, -6.4792816, 37.4294624, 139.35], [1682680973.0, -6.4795536, 37.4294816, 141.52], [1682681093.0, -6.4793972, 37.4294816, 135.76], [1682681213.0, -6.4794292, 37.4294464, 130.0], [1682681333.0, -6.4794644, 37.4295008, 124.83], [1682681453.0, -6.4794548, 37.429456, 139.05], [1682681574.0, -6.4804548, 37.4292384, 128.94], [1682681634.0, -6.4812208, 37.4290528, 141.0], [1682681694.0, -6.4811412, 37.4290272, 129.82], [1682681753.0, -6.48113, 37.4290176, 93.57]]",200.0
9,-1.0,0.22344876683585835,0.47675844279542945,2.076552488903223,2.0,200.0,inf,inf,0.0,0.0,2023-04-28 11:06:54,2023-04-28 11:06:54,2,1.0,"[[1682680014.0, -6.4803804, 37.4271776, 160.3]]",200.0
