epoch,timestamp,location-long,location-lat,height-above-msl
1684065829,2023-05-14 12:03:49,-6.3050376,37.0488576,15.37
1684066418,2023-05-14 12:13:38,-6.3049836,37.0488704,14.86
1684067029,2023-05-14 12:23:49,-6.3050232,37.0488,17.2
1684067629,2023-05-14 12:33:49,-6.3049976,37.0488288,18.36
1684068230,2023-05-14 12:43:50,-6.304982,37.0488352,26.19
1684068823,2023-05-14 12:53:43,-6.3049984,37.0488384,21.51
1684069429,2023-05-14 13:03:49,-6.3050824,37.048816,16.81
1684070031,2023-05-14 13:13:51,-6.3063528,37.0484736,73.67
1684070084,2023-05-14 13:14:44,-6.3073472,37.050032,33.59
1684070149,2023-05-14 13:15:49,-6.3079,37.0492512,12.66
1684070210,2023-05-14 13:16:50,-6.3090764,37.0495008,15.29
1684070269,2023-05-14 13:17:49,-6.3101832,37.050256,24.55
1684070320,2023-05-14 13:18:40,-6.3094324,37.05072,19.22
1684070389,2023-05-14 13:19:49,-6.3088008,37.0494848,51.79
1684070450,2023-05-14 13:20:50,-6.3117352,37.0502688,19.11
1684070509,2023-05-14 13:21:49,-6.3114656,37.0503808,32.69
1684070570,2023-05-14 13:22:50,-6.3109212,37.0518688,53.42
1684070623,2023-05-14 13:23:43,-6.3110872,37.0537824,52.4
1684070689,2023-05-14 13:24:49,-6.3121912,37.0537984,54.82
1684070744,2023-05-14 13:25:44,-6.3122328,37.0528992,34.76
1684071231,2023-05-14 13:33:51,-6.30735,37.0538336,72.1
1684071280,2023-05-14 13:34:40,-6.3057808,37.0539488,70.84
1684071340,2023-05-14 13:35:40,-6.3026208,37.0514592,59.76
1684071398,2023-05-14 13:36:38,-6.3001968,37.0500096,45.93
1684071457,2023-05-14 13:37:37,-6.2913868,37.0497824,1011.31
1684071541,2023-05-14 13:39:01,-6.3039156,37.0491616,21.95
1684071586,2023-05-14 13:39:46,-6.3050428,37.0489056,25.61
1684071655,2023-05-14 13:40:55,-6.3049268,37.0488192,12.56
1684071709,2023-05-14 13:41:49,-6.3049768,37.0488384,35.78
1684071824,2023-05-14 13:43:44,-6.3050416,37.0488448,19.04
1684072436,2023-05-14 13:53:56,-6.3047484,37.0487776,45.22
1684073035,2023-05-14 14:03:55,-6.3048884,37.0488384,27.28
1684073628,2023-05-14 14:13:48,-6.305354,37.0489088,-9.74
1684074235,2023-05-14 14:23:55,-6.3051916,37.0489856,31.92
1684075423,2023-05-14 14:43:43,-6.3049448,37.048832,17.96
1684076041,2023-05-14 14:54:01,-6.3050744,37.0489504,-19.19
1684076625,2023-05-14 15:03:45,-6.304814,37.0488448,16.42
1684077240,2023-05-14 15:14:00,-6.3180156,37.0603968,-737.88
1684077285,2023-05-14 15:14:45,-6.3047164,37.0488352,9.03
1684077345,2023-05-14 15:15:45,-6.3048748,37.0488736,12.45
1684077406,2023-05-14 15:16:46,-6.3048272,37.0488352,30.24
1684077490,2023-05-14 15:18:10,-6.305088,37.0489568,-0.42
1684078423,2023-05-14 15:33:43,-6.3049684,37.0487904,42.7
1684079649,2023-05-14 15:54:09,-6.304882,37.048928,59.19
1684080229,2023-05-14 16:03:49,-6.3040448,37.0490496,45.56
1684083850,2023-05-14 17:04:10,-6.3062464,37.0422336,51.47
1684085031,2023-05-14 17:23:51,-6.3046292,37.04888,25.74
1684087425,2023-05-14 18:03:45,-6.3101836,37.0385536,-1036.34
1684091042,2023-05-14 19:04:02,-6.3065648,37.0422112,13.48
1684094621,2023-05-14 20:03:41,-6.3144104,37.029648,8.96
1684098221,2023-05-14 21:03:41,-6.314836,37.0300608,-75.56
1684101839,2023-05-14 22:03:59,-6.3101344,37.0206592,-1780.45
1684105441,2023-05-14 23:04:01,-6.3143916,37.0297152,1.66
1684109039,2023-05-15 00:03:59,-6.3144016,37.0295616,9.3
1684112624,2023-05-15 01:03:44,-6.3144488,37.0295936,-11.51
1684116218,2023-05-15 02:03:38,-6.3144292,37.0296608,-12.61
1684119817,2023-05-15 03:03:37,-6.3142144,37.0297248,9.2
1684123440,2023-05-15 04:04:00,-6.314352,37.0296032,3.84
1684127021,2023-05-15 05:03:41,-6.3048396,37.0486784,4.53
1684130623,2023-05-15 06:03:43,-6.3046964,37.0487904,47.66
1684134230,2023-05-15 07:03:50,-6.3048812,37.0487872,64.6
1684137841,2023-05-15 08:04:01,-6.3057128,37.0455232,15.81
1684141419,2023-05-15 09:03:39,-6.305142,37.0487648,-42.22
1684145019,2023-05-15 10:03:39,-6.3078932,37.0471456,53.57
1684148619,2023-05-15 11:03:39,-6.3054408,37.0490848,17.87
1684152219,2023-05-15 12:03:39,-6.30455,37.048848,-13.41
1684155824,2023-05-15 13:03:44,-6.3051356,37.0489888,-1.44
1684159424,2023-05-15 14:03:44,-6.3051432,37.0492576,-44.81
1684163030,2023-05-15 15:03:50,-6.3050264,37.0492352,38.06
1684166029,2023-05-15 15:53:49,-6.2996672,37.0485344,150.66
1684166640,2023-05-15 16:04:00,-6.305006,37.048912,30.88
1684170220,2023-05-15 17:03:40,-6.3067244,37.0423552,28.05
1684173829,2023-05-15 18:03:49,-6.3057868,37.0459712,-12.03
1684177435,2023-05-15 19:03:55,-6.300374,37.0472608,1883.38
1684177500,2023-05-15 19:05:00,-6.3050272,37.0488448,39.23
1684177539,2023-05-15 19:05:39,-6.3049332,37.0489664,29.48
1684177600,2023-05-15 19:06:40,-6.3050648,37.048912,28.74
1684181020,2023-05-15 20:03:40,-6.3142648,37.0293696,97.3
1684184629,2023-05-15 21:03:49,-6.3142404,37.0295936,-0.64
1684188241,2023-05-15 22:04:01,-6.3143492,37.0296512,9.35
1684191817,2023-05-15 23:03:37,-6.314486,37.029728,9.73
1684195422,2023-05-16 00:03:42,-6.3138064,37.0293472,-52.23
1684199019,2023-05-16 01:03:39,-6.3147384,37.0298016,2.19
1684202630,2023-05-16 02:03:50,-6.3144292,37.0296736,15.51
1684206241,2023-05-16 03:04:01,-6.3143376,37.0296224,10.55
1684209820,2023-05-16 04:03:40,-6.3143396,37.029504,-15.52
1684213441,2023-05-16 05:04:01,-6.3057088,37.0455168,14.12
1684217024,2023-05-16 06:03:44,-6.304536,37.0492096,0.91
1684220641,2023-05-16 07:04:01,-6.307134,37.0478912,32.63
1684224217,2023-05-16 08:03:37,-6.3048428,37.0487712,10.44
1684227817,2023-05-16 09:03:37,-6.3023692,37.0509824,-6.38
1684231441,2023-05-16 10:04:01,-6.3087612,37.0477632,192.35
1684235016,2023-05-16 11:03:36,-6.3049744,37.0489184,9.33
1684238641,2023-05-16 12:04:01,-6.3049264,37.0488928,32.7
1684242222,2023-05-16 13:03:42,-6.3044352,37.0485376,-55.46
1684244630,2023-05-16 13:43:50,-6.3108248,37.0406432,32.68
1684245241,2023-05-16 13:54:01,-6.3012892,37.0416192,68.01
1684245280,2023-05-16 13:54:40,-6.3029552,37.0421952,98.29
1684245340,2023-05-16 13:55:40,-6.305368,37.0442976,82.56
1684245400,2023-05-16 13:56:40,-6.3036104,37.0442112,81.53
1684245461,2023-05-16 13:57:41,-6.3040376,37.0426496,84.63
1684245522,2023-05-16 13:58:42,-6.3040272,37.0396,83.41
1684245582,2023-05-16 13:59:42,-6.3059692,37.0411616,194.01
1684245640,2023-05-16 14:00:40,-6.3066624,37.0423232,40.21
1684245820,2023-05-16 14:03:40,-6.306768,37.0423584,36.24
1684246421,2023-05-16 14:13:41,-6.30498,37.0489088,24.0
1684247021,2023-05-16 14:23:41,-6.3049292,37.0488704,3.2
1684247621,2023-05-16 14:33:41,-6.3050408,37.0490048,11.33
1684248220,2023-05-16 14:43:40,-6.3057068,37.0457408,2.25
1684248821,2023-05-16 14:53:41,-6.3053072,37.0457792,-18.51
1684249420,2023-05-16 15:03:40,-6.3080892,37.0460096,66.48
1684250021,2023-05-16 15:13:41,-6.3046864,37.0487392,27.82
1684250620,2023-05-16 15:23:40,-6.3027276,37.0481952,133.24
1684250681,2023-05-16 15:24:41,-6.3037032,37.0466432,103.88
1684250741,2023-05-16 15:25:41,-6.3060648,37.043232,74.75
1684250800,2023-05-16 15:26:40,-6.3059408,37.042176,34.79
1684250861,2023-05-16 15:27:41,-6.3062896,37.0422368,27.57
1684250920,2023-05-16 15:28:40,-6.3062712,37.0422944,27.84
1684251222,2023-05-16 15:33:42,-6.3040468,37.0436704,46.05
1684251822,2023-05-16 15:43:42,-6.302362,37.0440416,53.26
1684252424,2023-05-16 15:53:44,-6.3044612,37.0486016,43.51
1684253030,2023-05-16 16:03:50,-6.3014108,37.050944,12.85
1684253149,2023-05-16 16:05:49,-6.301356,37.0509888,18.12
1684253638,2023-05-16 16:13:58,-6.3047848,37.0488768,41.17
1684254233,2023-05-16 16:23:53,-6.3063588,37.0422432,20.07
1684255441,2023-05-16 16:44:01,-6.3065624,37.04232,36.6
1684256618,2023-05-16 17:03:38,-6.3065724,37.0423776,20.3
1684258419,2023-05-16 17:33:39,-6.3051136,37.0489344,9.57
1684259018,2023-05-16 17:43:38,-6.3051552,37.0488192,54.18
1684260231,2023-05-16 18:03:51,-6.3070564,37.0423808,84.49
1684260289,2023-05-16 18:04:49,-6.3062912,37.0454336,108.31
1684260349,2023-05-16 18:05:49,-6.3059584,37.0454912,65.25
1684260412,2023-05-16 18:06:52,-6.3060332,37.045488,76.08
1684263821,2023-05-16 19:03:41,-6.305024,37.049488,50.97
1684267423,2023-05-16 20:03:43,-6.3160192,37.0302464,-7.65
1684271020,2023-05-16 21:03:40,-6.3160872,37.0301408,-18.17
1684274650,2023-05-16 22:04:10,-6.315756,37.0300192,12.97
1684278241,2023-05-16 23:04:01,-6.315918,37.0301376,45.82
1684281822,2023-05-17 00:03:42,-6.3170108,37.0280672,-53.15
1684285429,2023-05-17 01:03:49,-6.315814,37.0299744,12.62
1684289029,2023-05-17 02:03:49,-6.3156468,37.030048,41.09
1684292641,2023-05-17 03:04:01,-6.3157404,37.030112,26.57
1684296217,2023-05-17 04:03:37,-6.3158784,37.0300064,-6.16
1684299818,2023-05-17 05:03:38,-6.3064356,37.0421952,-6.25
1684303448,2023-05-17 06:04:08,-6.305016,37.048816,18.11
1684307016,2023-05-17 07:03:36,-6.3050192,37.0488736,21.49
1684310641,2023-05-17 08:04:01,-6.3049808,37.0487904,22.61
1684314221,2023-05-17 09:03:41,-6.305792,37.04552,29.69
1684317820,2023-05-17 10:03:40,-6.3047328,37.0490464,167.08
1684321450,2023-05-17 11:04:10,-6.3050484,37.0488384,16.9
1684325040,2023-05-17 12:04:00,-6.305726,37.0455552,17.21
1684328619,2023-05-17 13:03:39,-6.3057352,37.0455328,19.22
1684332218,2023-05-17 14:03:38,-6.3046316,37.048672,-25.6
1684335819,2023-05-17 15:03:39,-6.3049384,37.0490464,16.47
1684339431,2023-05-17 16:03:51,-6.304732,37.0488192,44.24
1684343041,2023-05-17 17:04:01,-6.30523,37.0487936,59.63
1684346616,2023-05-17 18:03:36,-6.3057776,37.045552,26.11
1684350222,2023-05-17 19:03:42,-6.3051072,37.0490304,34.03
1684353827,2023-05-17 20:03:47,-6.315642,37.0307328,-186.81
1684357424,2023-05-17 21:03:44,-6.314948,37.0297632,8.67
1684361040,2023-05-17 22:04:00,-6.3149176,37.0297632,7.78
1684364630,2023-05-17 23:03:50,-6.3150324,37.029824,2.61
1684368241,2023-05-18 00:04:01,-6.3149988,37.0298112,5.99
1684371817,2023-05-18 01:03:37,-6.3150424,37.0297696,8.32
1684375417,2023-05-18 02:03:37,-6.3150576,37.0298208,20.7
1684379041,2023-05-18 03:04:01,-6.3149748,37.0297728,6.46
1684382617,2023-05-18 04:03:37,-6.3150452,37.0306048,-12.69
1684386222,2023-05-18 05:03:42,-6.3065116,37.0422464,20.79
1684389840,2023-05-18 06:04:00,-6.3049776,37.0490144,-32.5
1684393441,2023-05-18 07:04:01,-6.3049792,37.0489088,28.08
1684397019,2023-05-18 08:03:39,-6.3027068,37.0438912,33.68
1684400657,2023-05-18 09:04:17,-6.3057848,37.0455104,20.8
1684404247,2023-05-18 10:04:07,-6.3065228,37.0422112,20.79
1684407847,2023-05-18 11:04:07,-6.3065248,37.0421856,5.25
1684411419,2023-05-18 12:03:39,-6.304572,37.0492672,-40.18
1684415036,2023-05-18 13:03:56,-6.3056184,37.0518752,89.27
1684418647,2023-05-18 14:04:07,-6.304974,37.0489088,12.27
1684422216,2023-05-18 15:03:36,-6.3057588,37.0455744,6.2
1684425817,2023-05-18 16:03:37,-6.3031572,37.0436128,9.46
1684429418,2023-05-18 17:03:38,-6.3049588,37.049008,27.86
1684433050,2023-05-18 18:04:10,-6.30491,37.0488448,12.53
1684436629,2023-05-18 19:03:49,-6.3066832,37.0422016,-8.6
1684440250,2023-05-18 20:04:10,-6.3161872,37.030048,23.49
1684443841,2023-05-18 21:04:01,-6.3161724,37.0302784,-28.69
1684447441,2023-05-18 22:04:01,-6.316174,37.03008,26.22
1684451018,2023-05-18 23:03:38,-6.3162364,37.0300544,-3.72
1684454618,2023-05-19 00:03:38,-6.3161564,37.0300032,12.14
1684458248,2023-05-19 01:04:08,-6.3161532,37.0299808,17.4
1684461824,2023-05-19 02:03:44,-6.3161708,37.029984,18.54
1684465418,2023-05-19 03:03:38,-6.3161684,37.0298112,-4.04
1684469023,2023-05-19 04:03:43,-6.3161248,37.0297856,25.41
1684472623,2023-05-19 05:03:43,-6.3051392,37.0484608,158.15
1684476224,2023-05-19 06:03:44,-6.3042592,37.048528,92.43
1684479825,2023-05-19 07:03:45,-6.3048836,37.0487072,2.58
1684483423,2023-05-19 08:03:43,-6.3054684,37.0492096,79.48
1684487020,2023-05-19 09:03:40,-6.304874,37.0488672,3.09
1684490619,2023-05-19 10:03:39,-6.3050008,37.049072,42.86
1684494220,2023-05-19 11:03:40,-6.3049832,37.0490944,5.5
1684497819,2023-05-19 12:03:39,-6.3015496,37.046832,122.29
1684497878,2023-05-19 12:04:38,-6.3050976,37.0488256,55.69
1684497938,2023-05-19 12:05:38,-6.3050868,37.048816,46.64
1684497998,2023-05-19 12:06:38,-6.3050376,37.0488384,45.79
1684498418,2023-05-19 12:13:38,-6.304994,37.0487808,59.05
1684499018,2023-05-19 12:23:38,-6.3049124,37.0487904,55.9
1684500217,2023-05-19 12:43:37,-6.3048352,37.048816,74.62
1684500278,2023-05-19 12:44:38,-6.3047592,37.0487808,64.54
1684500337,2023-05-19 12:45:37,-6.3047248,37.0487744,44.7
1684500398,2023-05-19 12:46:38,-6.3046524,37.048832,29.29
1684500818,2023-05-19 12:53:38,-6.3047816,37.0487904,73.04
1684501418,2023-05-19 13:03:38,-6.30466,37.048768,47.48
1684502024,2023-05-19 13:13:44,-6.3046408,37.0487584,52.21
1684502623,2023-05-19 13:23:43,-6.3049668,37.048864,97.44
1684503223,2023-05-19 13:33:43,-6.3049876,37.0489344,106.66
1684503824,2023-05-19 13:43:44,-6.304844,37.0489184,73.84
1684504422,2023-05-19 13:53:42,-6.2999416,37.0511296,179.76
1684504483,2023-05-19 13:54:43,-6.3011952,37.0505632,99.32
1684504543,2023-05-19 13:55:43,-6.3033628,37.049808,79.48
1684504604,2023-05-19 13:56:44,-6.3033644,37.0512224,108.64
1684504663,2023-05-19 13:57:43,-6.3046196,37.050832,100.06
1684504724,2023-05-19 13:58:44,-6.3048028,37.0489248,80.48
1684504783,2023-05-19 13:59:43,-6.3048272,37.0489728,76.63
1684504844,2023-05-19 14:00:44,-6.3048424,37.0494112,63.21
1684504903,2023-05-19 14:01:43,-6.3048,37.0491296,59.18
1684504963,2023-05-19 14:02:43,-6.3048792,37.0488768,79.73
1684505023,2023-05-19 14:03:43,-6.3048616,37.0489184,65.16
1684505083,2023-05-19 14:04:43,-6.3048568,37.048912,67.27
1684505627,2023-05-19 14:13:47,-6.304716,37.0496928,1.82
1684506227,2023-05-19 14:23:47,-6.3046852,37.0489504,107.61
1684506826,2023-05-19 14:33:46,-6.3059592,37.0488096,20.38
1684507425,2023-05-19 14:43:45,-6.304492,37.0497024,146.38
1684508025,2023-05-19 14:53:45,-6.3043132,37.0493696,107.03
1684508625,2023-05-19 15:03:45,-6.3024608,37.0497792,106.02
1684509225,2023-05-19 15:13:45,-6.3041088,37.0431584,64.12
1684509825,2023-05-19 15:23:45,-6.3068432,37.0441984,46.87
1684510425,2023-05-19 15:33:45,-6.3040304,37.049168,57.59
1684511024,2023-05-19 15:43:44,-6.3037816,37.0493408,62.58
1684511624,2023-05-19 15:53:44,-6.304274,37.0490656,48.39
1684512224,2023-05-19 16:03:44,-6.3043452,37.048992,55.85
1684512824,2023-05-19 16:13:44,-6.3031096,37.0424992,29.87
1684513425,2023-05-19 16:23:45,-6.30362,37.0427168,8.05
1684514028,2023-05-19 16:33:48,-6.3045236,37.0489376,21.39
1684514624,2023-05-19 16:43:44,-6.3046684,37.0488992,44.75
1684515222,2023-05-19 16:53:42,-6.3053016,37.0456288,68.61
1684515823,2023-05-19 17:03:43,-6.3052016,37.0458144,30.43
1684516422,2023-05-19 17:13:42,-6.3060428,37.0422944,67.24
1684517023,2023-05-19 17:23:43,-6.3062076,37.0424,56.95
1684517624,2023-05-19 17:33:44,-6.3047356,37.049088,52.04
1684518223,2023-05-19 17:43:43,-6.3047908,37.0490144,33.7
1684518822,2023-05-19 17:53:42,-6.3047752,37.0490528,45.2
1684519423,2023-05-19 18:03:43,-6.3047692,37.049056,50.61
1684520023,2023-05-19 18:13:43,-6.3047572,37.0491232,40.64
1684520622,2023-05-19 18:23:42,-6.3033028,37.0441664,36.1
1684520681,2023-05-19 18:24:41,-6.3032192,37.042736,43.69
1684520740,2023-05-19 18:25:40,-6.3026516,37.0413664,47.69
1684520800,2023-05-19 18:26:40,-6.302028,37.0409696,34.52
1684520860,2023-05-19 18:27:40,-6.3021828,37.0405536,42.02
1684520920,2023-05-19 18:28:40,-6.3017392,37.0401568,41.27
1684521223,2023-05-19 18:33:43,-6.3048956,37.0490656,19.57
1684521821,2023-05-19 18:43:41,-6.306558,37.0426336,14.12
1684522422,2023-05-19 18:53:42,-6.3057408,37.0457504,24.55
1684523021,2023-05-19 19:03:41,-6.3051472,37.0491168,6.7
1684523080,2023-05-19 19:04:40,-6.3051912,37.0492928,-3.23
1684523141,2023-05-19 19:05:41,-6.3051428,37.0491648,14.75
1684523201,2023-05-19 19:06:41,-6.3052252,37.0491488,0.41
1684523260,2023-05-19 19:07:40,-6.3051852,37.0490912,-1.96
1684523320,2023-05-19 19:08:40,-6.3052268,37.0491904,4.06
1684523380,2023-05-19 19:09:40,-6.3051772,37.0491872,9.55
1684523440,2023-05-19 19:10:40,-6.3052096,37.0491648,-4.23
1684523500,2023-05-19 19:11:40,-6.3050536,37.0490944,-2.86
1684523560,2023-05-19 19:12:40,-6.3052636,37.0491072,-2.36
1684523621,2023-05-19 19:13:41,-6.3051124,37.0495936,-22.06
1684523679,2023-05-19 19:14:39,-6.3051108,37.049632,-18.97
1684523741,2023-05-19 19:15:41,-6.305124,37.0496192,-20.25
1684523800,2023-05-19 19:16:40,-6.3051376,37.0491552,3.37
1684523860,2023-05-19 19:17:40,-6.3051172,37.049136,0.74
1684523920,2023-05-19 19:18:40,-6.305324,37.0490432,-13.34
1684523979,2023-05-19 19:19:39,-6.3051472,37.049568,-18.39
1684524041,2023-05-19 19:20:41,-6.3051076,37.0490848,-4.39
1684524099,2023-05-19 19:21:39,-6.3051648,37.0495008,-19.9
1684526622,2023-05-19 20:03:42,-6.315728,37.0302112,-13.93
1684530229,2023-05-19 21:03:49,-6.3158036,37.03016,-39.06
1684533823,2023-05-19 22:03:43,-6.3157336,37.0302272,17.84
1684537429,2023-05-19 23:03:49,-6.315854,37.0303616,-49.55
1684541023,2023-05-20 00:03:43,-6.3153812,37.0299872,25.26
1684544640,2023-05-20 01:04:00,-6.315612,37.0298848,-1.11
1684548222,2023-05-20 02:03:42,-6.3156452,37.0303072,8.36
1684551821,2023-05-20 03:03:41,-6.3158044,37.0305888,34.01
1684555422,2023-05-20 04:03:42,-6.3157552,37.0301632,5.57
1684559041,2023-05-20 05:04:01,-6.3050184,37.0504832,-135.25
1684562620,2023-05-20 06:03:40,-6.3049484,37.0493536,-5.81
1684566220,2023-05-20 07:03:40,-6.3055504,37.0493248,41.44
1684569819,2023-05-20 08:03:39,-6.305874,37.0456928,11.17
1684573442,2023-05-20 09:04:02,-6.3059968,37.0453792,63.36
1684577017,2023-05-20 10:03:37,-6.30512,37.04888,28.68
1684580617,2023-05-20 11:03:37,-6.305152,37.0488896,42.37
1684584222,2023-05-20 12:03:42,-6.3049596,37.0489248,33.31
1684586023,2023-05-20 12:33:43,-6.3049496,37.0488352,30.34
1684586626,2023-05-20 12:43:46,-6.3051776,37.0489088,23.97
1684587224,2023-05-20 12:53:44,-6.3048044,37.048848,26.84
1684587823,2023-05-20 13:03:43,-6.3038748,37.0455232,38.72
1684587883,2023-05-20 13:04:43,-6.3051704,37.0454944,47.81
1684587942,2023-05-20 13:05:42,-6.3053628,37.0455584,23.86
1684588003,2023-05-20 13:06:43,-6.3054152,37.0455584,26.61
1684588422,2023-05-20 13:13:42,-6.3052176,37.0454816,6.85
1684589023,2023-05-20 13:23:43,-6.3044444,37.0488864,36.01
1684589626,2023-05-20 13:33:46,-6.3048192,37.0489248,15.81
1684590241,2023-05-20 13:44:01,-6.3045708,37.0490304,-12.01
1684590822,2023-05-20 13:53:42,-6.304918,37.0489312,40.61
1684591423,2023-05-20 14:03:43,-6.3029112,37.042816,-72.23
1684591482,2023-05-20 14:04:42,-6.3037184,37.0422592,-2.68
1684591542,2023-05-20 14:05:42,-6.3035684,37.0419424,-89.55
1684591603,2023-05-20 14:06:43,-6.3042056,37.04184,6.26
1684591662,2023-05-20 14:07:42,-6.3043152,37.0418688,2.49
1684591730,2023-05-20 14:08:50,-6.3045124,37.04216,0.79
1684592021,2023-05-20 14:13:41,-6.3057532,37.0454784,0.6
1684592621,2023-05-20 14:23:41,-6.3049952,37.0488288,8.05
1684593233,2023-05-20 14:33:53,-6.3050332,37.0487264,-32.4
1684593825,2023-05-20 14:43:45,-6.3043752,37.0492896,214.47
1684594422,2023-05-20 14:53:42,-6.3048268,37.0488352,22.51
1684595022,2023-05-20 15:03:42,-6.304304,37.049248,213.23
1684595621,2023-05-20 15:13:41,-6.304646,37.0489888,97.62
1684596241,2023-05-20 15:24:01,-6.304974,37.0489376,20.02
1684598019,2023-05-20 15:53:39,-6.3051216,37.0488928,37.49
1684598620,2023-05-20 16:03:40,-6.3057796,37.04552,14.17
1684602219,2023-05-20 17:03:39,-6.3046196,37.0421856,1.99
1684605819,2023-05-20 18:03:39,-6.3058992,37.0458144,-5.63
1684609423,2023-05-20 19:03:43,-6.3069716,37.0426336,33.2
1684613023,2023-05-20 20:03:43,-6.3161464,37.029664,138.55
1684616619,2023-05-20 21:03:39,-6.32082,37.0286304,152.78
1684620223,2023-05-20 22:03:43,-6.3169384,37.0293792,-18.99
1684623825,2023-05-20 23:03:45,-6.316894,37.0292896,-81.64
1684627424,2023-05-21 00:03:44,-6.3142104,37.032464,87.22
1684631023,2023-05-21 01:03:43,-6.3157748,37.0297696,87.06
1684634621,2023-05-21 02:03:41,-6.315786,37.0296864,6.0
1684638221,2023-05-21 03:03:41,-6.316038,37.0297152,-19.98
1684641820,2023-05-21 04:03:40,-6.316224,37.029888,19.21
1684645430,2023-05-21 05:03:50,-6.3066584,37.0447488,95.06
1684649023,2023-05-21 06:03:43,-6.3044968,37.0492512,42.39
1684652641,2023-05-21 07:04:01,-6.3059288,37.04584,-2.99
1684656215,2023-05-21 08:03:35,-6.3048528,37.0487776,31.45
1684656222,2023-05-21 08:03:42,-6.3052792,37.048528,-1.69
1684659829,2023-05-21 09:03:49,-6.3046552,37.0488576,119.95
1684663450,2023-05-21 10:04:10,-6.3058168,37.0455392,22.64
1684664020,2023-05-21 10:13:40,-6.3059508,37.0455744,0.04
1684664080,2023-05-21 10:14:40,-6.306668,37.0465408,33.58
1684664142,2023-05-21 10:15:42,-6.3070968,37.0473056,43.69
1684664201,2023-05-21 10:16:41,-6.30574,37.0463968,36.0
1684664261,2023-05-21 10:17:41,-6.3024384,37.0436672,50.22
1684664321,2023-05-21 10:18:41,-6.3042324,37.0420768,148.88
1684664380,2023-05-21 10:19:40,-6.3044244,37.0454976,121.11
1684664442,2023-05-21 10:20:42,-6.3045616,37.0476832,118.2
1684664502,2023-05-21 10:21:42,-6.3063356,37.0489952,38.33
1684664561,2023-05-21 10:22:41,-6.3065568,37.0472768,70.92
1684664622,2023-05-21 10:23:42,-6.3054544,37.0488192,43.02
1684664680,2023-05-21 10:24:40,-6.3053804,37.0489248,20.22
1684664741,2023-05-21 10:25:41,-6.305386,37.0489312,7.19
1684664801,2023-05-21 10:26:41,-6.3052176,37.0489664,34.7
1684665220,2023-05-21 10:33:40,-6.3048876,37.0488512,41.51
1684665821,2023-05-21 10:43:41,-6.3052308,37.0489664,43.09
1684666422,2023-05-21 10:53:42,-6.3036724,37.0488384,34.3
1684666482,2023-05-21 10:54:42,-6.3045564,37.0453568,65.27
1684666542,2023-05-21 10:55:42,-6.3073716,37.045872,100.29
1684666602,2023-05-21 10:56:42,-6.3080792,37.0480128,56.63
1684666661,2023-05-21 10:57:41,-6.3064416,37.0475392,51.54
1684666724,2023-05-21 10:58:44,-6.3050104,37.0492672,-1.31
1684666784,2023-05-21 10:59:44,-6.305052,37.049184,27.91
1684666863,2023-05-21 11:01:03,-6.3046032,37.0487488,202.08
1684666901,2023-05-21 11:01:41,-6.3047968,37.0485728,202.86
1684666961,2023-05-21 11:02:41,-6.3047864,37.0485408,201.98
1684667021,2023-05-21 11:03:41,-6.3049992,37.0484512,202.26
1684667081,2023-05-21 11:04:41,-6.3048256,37.048592,202.16
1684667141,2023-05-21 11:05:41,-6.3049248,37.0486112,201.65
1684667201,2023-05-21 11:06:41,-6.3049584,37.0489376,50.57
1684670623,2023-05-21 12:03:43,-6.3045196,37.0490432,149.84
1684674221,2023-05-21 13:03:41,-6.3063536,37.042336,77.32
1684677820,2023-05-21 14:03:40,-6.304772,37.0493472,14.49
1684679624,2023-05-21 14:33:44,-6.3049148,37.0495264,43.83
1684680223,2023-05-21 14:43:43,-6.304678,37.049424,-4.98
1684680821,2023-05-21 14:53:41,-6.304876,37.0492288,-38.81
1684681421,2023-05-21 15:03:41,-6.3047808,37.049296,-43.74
1684684420,2023-05-21 15:53:40,-6.304818,37.0493888,-48.08
1684685023,2023-05-21 16:03:43,-6.3053064,37.0495424,-47.77
1684688641,2023-05-21 17:04:01,-6.3049888,37.0492928,4.09
1684692216,2023-05-21 18:03:36,-6.3067444,37.0420864,-22.89
1684695821,2023-05-21 19:03:41,-6.3066024,37.04232,27.55
1684699422,2023-05-21 20:03:42,-6.3148796,37.0295456,27.85
1684703022,2023-05-21 21:03:42,-6.3147984,37.0296448,22.08
1684706624,2023-05-21 22:03:44,-6.3150304,37.029664,-28.35
1684710229,2023-05-21 23:03:49,-6.317842,37.031648,-410.96
1684713838,2023-05-22 00:03:58,-6.3163876,37.0295488,344.98
1684717419,2023-05-22 01:03:39,-6.315042,37.0292736,55.78
1684721019,2023-05-22 02:03:39,-6.3148808,37.02888,81.39
1684724620,2023-05-22 03:03:40,-6.3146512,37.029408,33.85
1684728221,2023-05-22 04:03:41,-6.3151568,37.0300544,-46.77
1684731819,2023-05-22 05:03:39,-6.3059516,37.0457472,-0.58
1684735424,2023-05-22 06:03:44,-6.3047244,37.04944,50.24
1684739025,2023-05-22 07:03:45,-6.3040968,37.0488768,70.9
1684742623,2023-05-22 08:03:43,-6.3071348,37.0442656,-85.02
1684746222,2023-05-22 09:03:42,-6.3041172,37.0489504,183.17
1684749824,2023-05-22 10:03:44,-6.3029048,37.0440448,33.05
1684753441,2023-05-22 11:04:01,-6.3049752,37.0489792,22.84
