Unnamed: 0,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,min_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS,new_cluster_label,avg_height,turn_rate,bearing,trajectory_curvature,angular_acceleration,angular_velocity,distance_traveled,displacement,jerk,vertical_acceleration,up_down_direction,angle_to_horizon,average_speed,average_velocity_magnitude,average_velocity_direction
52,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,201.0865088981394,0.0,2014-06-20 16:57:57,2014-06-20 17:24:21,2215,10.0,"[[1403283477.0, 2.9751853, 51.2082326, 3.0], [1403283652.0, 2.9750493, 51.2082913, 6.0], [1403283828.0, 2.97511, 51.2082666, 8.0], [1403284005.0, 2.9751342, 51.2082474, 4.0], [1403284181.0, 2.9751847, 51.2082526, 6.0], [1403284357.0, 2.975142, 51.2082381, 7.0], [1403284533.0, 2.9764792, 51.2091654, 76.0], [1403284708.0, 2.976774, 51.2095968, 15.0], [1403284885.0, 2.9749595, 51.2090911, 63.0], [1403285061.0, 2.9749615, 51.2081928, 4.0]]",200.0,10,19.2,661.2707815509976,153.63211479518745,-4.9267560047303744,92.29042923177478,-87.84834514932939,527.630226476794,16.237300708014708,-612.2987275630351,0.2651413244634189,0.3864634590332683,1.6273088669832825,332.89282287561514,332.89282287561514,153.63211479518745
53,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,206.43202856676547,0.0,2014-06-20 17:09:41,2014-06-20 17:36:21,2216,10.0,"[[1403284181.0, 2.9751847, 51.2082526, 6.0], [1403284357.0, 2.975142, 51.2082381, 7.0], [1403284533.0, 2.9764792, 51.2091654, 76.0], [1403284708.0, 2.976774, 51.2095968, 15.0], [1403284885.0, 2.9749595, 51.2090911, 63.0], [1403285061.0, 2.9749615, 51.2081928, 4.0], [1403285253.0, 2.9749159, 51.2081513, 10.0], [1403285429.0, 2.9749928, 51.2081757, 12.0], [1403285605.0, 2.975011, 51.2083524, 6.0], [1403285781.0, 2.9749869, 51.2082413, 17.0]]",200.0,11,21.6,657.037440782805,133.54035098605664,-9.115444216376837,303.25500271003693,-28.081011664887896,553.1384085094002,17.67618066707119,-4112.622524555573,6.237526597696109,0.04494665749754947,7.188774136801846,348.5389715714712,348.5389715714712,133.54035098605664
54,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,255.03323200924012,0.0,2014-06-20 17:18:28,2014-06-20 17:45:10,2217,10.0,"[[1403284708.0, 2.976774, 51.2095968, 15.0], [1403284885.0, 2.9749595, 51.2090911, 63.0], [1403285061.0, 2.9749615, 51.2081928, 4.0], [1403285253.0, 2.9749159, 51.2081513, 10.0], [1403285429.0, 2.9749928, 51.2081757, 12.0], [1403285605.0, 2.975011, 51.2083524, 6.0], [1403285781.0, 2.9749869, 51.2082413, 17.0], [1403285958.0, 2.9750579, 51.2082544, 21.0], [1403286137.0, 2.9749912, 51.2082038, 12.0], [1403286310.0, 2.974795, 51.2077637, 82.0]]",200.0,12,24.2,543.6497191106014,153.75526571348,-0.7016151994943289,28.3114722983324,-26.879216208850295,418.7999209405854,255.03323200935918,2712.593072270039,42.658412569736285,0.26967994498529685,10.531029835126727,264.2407960562779,264.2407960562779,153.75526571348
55,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,138.83279663416545,0.0,2014-06-20 17:27:33,2014-06-20 17:57:24,2218,11.0,"[[1403285253.0, 2.9749159, 51.2081513, 10.0], [1403285429.0, 2.9749928, 51.2081757, 12.0], [1403285605.0, 2.975011, 51.2083524, 6.0], [1403285781.0, 2.9749869, 51.2082413, 17.0], [1403285958.0, 2.9750579, 51.2082544, 21.0], [1403286137.0, 2.9749912, 51.2082038, 12.0], [1403286310.0, 2.974795, 51.2077637, 82.0], [1403286485.0, 2.9737915, 51.2076541, 19.0], [1403286662.0, 2.9751829, 51.2085403, 6.0], [1403286866.0, 2.9752165, 51.2082728, 11.0], [1403287044.0, 2.9751602, 51.2082781, 7.0]]",200.0,13,18.454545454545453,648.9276035423907,150.2000748063288,1.7563736077539898,113.10433521639405,126.25383189544313,417.75781581596004,22.303124557086015,-734.3197592887955,-1.4691888697473132,-0.018521694664415903,0.24991429211601074,235.55054500078487,235.55054500078487,150.2000748063288
56,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,138.83279663416545,0.0,2014-06-20 17:39:18,2014-06-20 18:06:13,2219,10.0,"[[1403285958.0, 2.9750579, 51.2082544, 21.0], [1403286137.0, 2.9749912, 51.2082038, 12.0], [1403286310.0, 2.974795, 51.2077637, 82.0], [1403286485.0, 2.9737915, 51.2076541, 19.0], [1403286662.0, 2.9751829, 51.2085403, 6.0], [1403286866.0, 2.9752165, 51.2082728, 11.0], [1403287044.0, 2.9751602, 51.2082781, 7.0], [1403287220.0, 2.975143, 51.2082367, 7.0], [1403287396.0, 2.9751464, 51.208273, 0.0], [1403287573.0, 2.9750884, 51.2082324, 8.0]]",200.0,14,17.3,722.8942628760594,177.06845318900025,-3.415452107957408,215.16779664321842,-8.078695697541455,390.5695171654292,13.39771357158756,-1977.2081873456593,-7.9598303540478605,-0.5393598899705937,-7.345473234223085,244.54598035437908,244.54598035437908,177.06845318900025
85,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,57.22613536969864,0.0,2014-06-20 19:38:27,2014-06-20 20:05:54,2231,10.0,"[[1403293107.0, 2.9746128, 51.2078626, 11.0], [1403293298.0, 2.9744928, 51.207841, 7.0], [1403293476.0, 2.9745929, 51.2078114, 7.0], [1403293651.0, 2.9745949, 51.207889, 11.0], [1403293828.0, 2.97463, 51.2078309, 16.0], [1403294004.0, 2.9745507, 51.2078255, 20.0], [1403294200.0, 2.9745685, 51.2078381, 13.0], [1403294371.0, 2.974688, 51.2078147, 15.0], [1403294582.0, 2.9750137, 51.2082364, 12.0], [1403294754.0, 2.9751141, 51.2081635, 12.0]]",200.0,15,12.4,684.6369100548923,123.01421465756266,-3.8410654864291556,218.66399374727857,-92.45636613807136,121.24902858792375,48.37382315963888,-824.3437550549198,1.628245113095948,0.3220305943597653,2.900866403838137,70.41215263460728,70.41215263460728,123.01421465756266
86,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,80.90415028942289,0.0,2014-06-20 19:47:31,2014-06-20 20:14:43,2232,10.0,"[[1403293651.0, 2.9745949, 51.207889, 11.0], [1403293828.0, 2.97463, 51.2078309, 16.0], [1403294004.0, 2.9745507, 51.2078255, 20.0], [1403294200.0, 2.9745685, 51.2078381, 13.0], [1403294371.0, 2.974688, 51.2078147, 15.0], [1403294582.0, 2.9750137, 51.2082364, 12.0], [1403294754.0, 2.9751141, 51.2081635, 12.0], [1403294931.0, 2.9750424, 51.2082018, 9.0], [1403295107.0, 2.9751684, 51.2084363, 11.0], [1403295283.0, 2.9751341, 51.208446, 15.0]]",200.0,16,13.4,926.821561289735,151.14630244227138,-4.06370208333896,138.1296165919307,79.65496316709925,134.0377925066417,72.54607699942702,-771.1581423971742,3.320136454024477,-0.27602622373694163,5.273217546746802,78.95515859785795,78.95515859785795,151.14630244227138
87,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,83.24680789212587,0.0,2014-06-20 19:59:31,2014-06-20 20:26:38,2233,10.0,"[[1403294371.0, 2.974688, 51.2078147, 15.0], [1403294582.0, 2.9750137, 51.2082364, 12.0], [1403294754.0, 2.9751141, 51.2081635, 12.0], [1403294931.0, 2.9750424, 51.2082018, 9.0], [1403295107.0, 2.9751684, 51.2084363, 11.0], [1403295283.0, 2.9751341, 51.208446, 15.0], [1403295459.0, 2.9751544, 51.2084346, 12.0], [1403295635.0, 2.9751588, 51.2084662, 14.0], [1403295812.0, 2.9752136, 51.2084816, 10.0], [1403295998.0, 2.9752276, 51.2084788, 7.0]]",200.0,17,11.7,871.7941511222668,122.0874778602607,-7.466843920729518,-77.18986653064597,48.62924907853133,119.03316557067039,83.24680789221264,559.8551659172734,-4.609552602946292,-0.3492151478847891,-8.201841786929378,69.68630643945777,69.68630643945777,122.0874778602607
88,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,33.94183915346879,0.0,2014-06-20 20:08:51,2014-06-20 20:35:31,2234,10.0,"[[1403294931.0, 2.9750424, 51.2082018, 9.0], [1403295107.0, 2.9751684, 51.2084363, 11.0], [1403295283.0, 2.9751341, 51.208446, 15.0], [1403295459.0, 2.9751544, 51.2084346, 12.0], [1403295635.0, 2.9751588, 51.2084662, 14.0], [1403295812.0, 2.9752136, 51.2084816, 10.0], [1403295998.0, 2.9752276, 51.2084788, 7.0], [1403296179.0, 2.9752061, 51.2084619, 5.0], [1403296355.0, 2.9751503, 51.2084583, 12.0], [1403296531.0, 2.9751629, 51.2084926, 15.0]]",200.0,18,11.0,758.4087452581682,124.32651225944544,-2.4060200825842015,-418.45236965948374,-9.303208031735366,65.00613328112719,33.94183915364487,515.2301052445143,3.9388496284227745,0.022733144649015782,-0.9022486372994192,40.8564656322321,40.8564656322321,124.32651225944544
89,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,10.986801532443986,0.0,2014-06-20 20:17:39,2014-06-20 20:47:15,2235,11.0,"[[1403295459.0, 2.9751544, 51.2084346, 12.0], [1403295635.0, 2.9751588, 51.2084662, 14.0], [1403295812.0, 2.9752136, 51.2084816, 10.0], [1403295998.0, 2.9752276, 51.2084788, 7.0], [1403296179.0, 2.9752061, 51.2084619, 5.0], [1403296355.0, 2.9751503, 51.2084583, 12.0], [1403296531.0, 2.9751629, 51.2084926, 15.0], [1403296707.0, 2.9751508, 51.2084549, 11.0], [1403296883.0, 2.9751387, 51.2084611, 14.0], [1403297060.0, 2.97512, 51.2084402, 13.0], [1403297235.0, 2.975133, 51.2084758, 13.0]]",200.0,19,11.454545454545455,690.9361323300677,139.69740491306283,-0.3971443697745182,-174.66233534150206,0.9818189423620728,45.04072003572858,4.920374671398462,-11.660782919704161,0.7072656414407914,0.18698939800169145,-2.2452507201170615,25.430883917357505,25.430883917357505,139.69740491306283
90,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,12.137660298887177,0.0,2014-06-20 20:29:39,2014-06-20 20:56:03,2236,10.0,"[[1403296179.0, 2.9752061, 51.2084619, 5.0], [1403296355.0, 2.9751503, 51.2084583, 12.0], [1403296531.0, 2.9751629, 51.2084926, 15.0], [1403296707.0, 2.9751508, 51.2084549, 11.0], [1403296883.0, 2.9751387, 51.2084611, 14.0], [1403297060.0, 2.97512, 51.2084402, 13.0], [1403297235.0, 2.975133, 51.2084758, 13.0], [1403297411.0, 2.9751236, 51.2084959, 15.0], [1403297588.0, 2.9751431, 51.2084892, 13.0], [1403297763.0, 2.9751555, 51.2084504, 13.0]]",200.0,20,12.4,1029.843267796559,181.2197691655126,-5.929110731521249,239.4011933275806,-65.85564436673468,38.90107179808467,8.835169157446643,131.01560095272768,5.061205273069683,0.29019050004400465,6.3027035213086275,24.570106582221204,24.570106582221204,181.2197691655126
140,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,147.25684803293578,0.0,2014-06-21 06:09:51,2014-06-21 06:36:31,2294,10.0,"[[1403330991.0, 2.9757177, 51.2085249, 8.0], [1403331166.0, 2.9751008, 51.2082795, 11.0], [1403331343.0, 2.9750872, 51.2082515, 7.0], [1403331519.0, 2.9750219, 51.2084758, 25.0], [1403331696.0, 2.9751278, 51.208155, -5.0], [1403331872.0, 2.9751149, 51.2082839, 17.0], [1403332048.0, 2.975119, 51.2082279, 5.0], [1403332223.0, 2.9750167, 51.2082934, 20.0], [1403332415.0, 2.9750496, 51.2082615, 14.0], [1403332591.0, 2.9762678, 51.2074197, 6.0]]",200.0,21,10.8,750.3169397914864,231.8705473813172,2.4777177350426225,30.283176156703558,-72.53302475424911,326.29916558114974,128.744514382026,4125.15612099191,-0.760765442968849,-0.022222222222222223,-4.638812731358374,205.67361474993888,205.67361474993888,231.8705473813172
147,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,12.120198620839506,0.0,2014-06-21 06:48:15,2014-06-21 07:15:11,2298,10.0,"[[1403333295.0, 2.9750889, 51.2083099, 15.0], [1403333472.0, 2.975084, 51.2082713, 8.0], [1403333647.0, 2.975075, 51.2082653, 15.0], [1403333835.0, 2.9750625, 51.2083062, 18.0], [1403334015.0, 2.9750442, 51.2082457, 9.0], [1403334192.0, 2.9750752, 51.2082453, 9.0], [1403334367.0, 2.9750652, 51.2082673, 12.0], [1403334543.0, 2.9750942, 51.2082398, 11.0], [1403334730.0, 2.9750868, 51.2082692, 10.0], [1403334911.0, 2.9750635, 51.2082909, 6.0]]",200.0,22,11.3,773.3950370130922,245.17809289152441,12.312571098544481,-58.85311031644538,108.85057145403573,50.39842272699051,9.412459832169109,85.42870816004577,-5.508508658446704,-0.29553088043720516,-4.239886921861498,31.224209999275622,31.224209999275622,245.17809289152441
148,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,9.541295989376044,0.0,2014-06-21 07:00:15,2014-06-21 07:27:07,2299,10.0,"[[1403334015.0, 2.9750442, 51.2082457, 9.0], [1403334192.0, 2.9750752, 51.2082453, 9.0], [1403334367.0, 2.9750652, 51.2082673, 12.0], [1403334543.0, 2.9750942, 51.2082398, 11.0], [1403334730.0, 2.9750868, 51.2082692, 10.0], [1403334911.0, 2.9750635, 51.2082909, 6.0], [1403335087.0, 2.9750248, 51.2082817, 13.0], [1403335262.0, 2.9750841, 51.2082655, 15.0], [1403335438.0, 2.9750544, 51.208266, 12.0], [1403335627.0, 2.9750776, 51.2082714, 11.0]]",200.0,23,10.8,887.3302329701131,218.09804950580005,7.081709909394611,-363.1355582912278,-13.93806106669345,36.43373313201637,4.192873958551163,-91.8613726101152,1.4309818587975507,0.3220305943597653,-3.753125009796076,22.724180586215326,22.724180586215326,218.09804950580005
162,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,16.78282757789429,0.0,2014-06-21 08:08:47,2014-06-21 08:35:58,2306,10.0,"[[1403338127.0, 2.9749866, 51.2081242, 17.0], [1403338302.0, 2.9750057, 51.2081461, 13.0], [1403338479.0, 2.9749968, 51.2081694, 13.0], [1403338655.0, 2.9749845, 51.2081722, 7.0], [1403338833.0, 2.9749977, 51.208084, 8.0], [1403339018.0, 2.9750683, 51.2081173, 19.0], [1403339198.0, 2.9750339, 51.2081221, 14.0], [1403339384.0, 2.9749871, 51.2082248, 14.0], [1403339585.0, 2.9749985, 51.2081248, 17.0], [1403339758.0, 2.9749553, 51.2080899, 11.0]]",200.0,24,13.3,771.1838204011417,212.573559496091,3.9369401728885967,-227.09372601797963,130.64081711991395,72.85187807932994,7.4364538768272075,1.5419035439019646,-4.378344503200835,0.046004370622823615,-11.36488726544595,44.240188837497,44.240188837497,212.573559496091
163,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,259.1146276481368,0.0,2014-06-21 08:17:35,2014-06-21 08:44:47,2307,10.0,"[[1403338655.0, 2.9749845, 51.2081722, 7.0], [1403338833.0, 2.9749977, 51.208084, 8.0], [1403339018.0, 2.9750683, 51.2081173, 19.0], [1403339198.0, 2.9750339, 51.2081221, 14.0], [1403339384.0, 2.9749871, 51.2082248, 14.0], [1403339585.0, 2.9749985, 51.2081248, 17.0], [1403339758.0, 2.9749553, 51.2080899, 11.0], [1403339934.0, 2.9745574, 51.2082088, 6.0], [1403340110.0, 2.9715616, 51.2084319, -60.0], [1403340287.0, 2.9737062, 51.2084935, -32.0]]",200.0,25,0.4,626.2226915295578,211.9614644204388,1.8746659109393786,-61.58726185242028,-66.23370159353802,462.80299753447633,103.57245756711164,-1880.5305961030547,-25.297116566040646,-0.35957325998039574,-3.7315376029643264,289.87069876456525,289.87069876456525,211.9614644204388
168,0.0,-0.4440505046109351,13.730431950141456,0.0019056310612458,2.0,200.0,inf,inf,469.3702484694271,0.0,2014-06-21 08:47:41,2014-06-21 09:17:01,2310,10.0,"[[1403340461.0, 2.9750826, 51.2080848, 17.0], [1403340819.0, 2.9749348, 51.2081331, -10.0], [1403340989.0, 2.97352, 51.206769, -245.0], [1403341167.0, 2.9738768, 51.2072501, -80.0], [1403341342.0, 2.9753205, 51.2084865, 52.0], [1403341521.0, 2.9763427, 51.2083549, 143.0], [1403341697.0, 2.9753734, 51.2077797, 30.0], [1403341869.0, 2.9750543, 51.2082299, 2.0], [1403342046.0, 2.9750609, 51.2082425, 10.0], [1403342221.0, 2.9751213, 51.2083225, 17.0]]",200.0,26,-6.4,623.5552342993362,142.15276702251558,-0.701331562614635,128.98759771252665,-174.13186682666327,1061.2281240124596,26.568170823124145,415.4779002678107,1.3579496657716836,0.17978662999019787,4.919582285051373,666.3617497901644,666.3617497901644,142.15276702251558
