,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,min_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS
0,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,28.89377198439353,0.0,2014-06-05 07:47:27,2014-06-05 08:17:18,0,3.0,"[[1401954447.0, 2.9240201, 51.2308207, 15.0], [1401955344.0, 2.9239915, 51.2308502, 2.0], [1401956238.0, 2.9238639, 51.2310572, 10.0]]",200.0
1,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,45.599379563024286,0.0,2014-06-09 14:47:32,2014-06-09 15:17:23,206,3.0,"[[1402325252.0, 2.9747989, 51.2082361, 33.0], [1402326148.0, 2.9747558, 51.2082311, 38.0], [1402327043.0, 2.9749695, 51.2082046, -5.0]]",200.0
2,0.0,-0.06487652310476515,6.17181925206154,0.10076941135041693,2.0,200.0,inf,inf,207.53220901159727,0.0,2014-06-20 12:33:21,2014-06-20 12:45:43,729,4.0,"[[1403267601.0, 2.9732426, 51.2090808, 46.0], [1403267990.0, 2.9753575, 51.2078165, 6.0], [1403268166.0, 2.9749806, 51.2080493, 10.0], [1403268343.0, 2.9751264, 51.2080913, 29.0]]",200.0
3,-1.0,-0.06487652310476515,6.17181925206154,0.10076941135041693,2.0,200.0,inf,inf,4552.284653711969,0.0,2014-06-20 12:24:25,2014-06-20 12:36:33,729,4.0,"[[1403267065.0, 2.9224907, 51.2329604, -4.0], [1403267239.0, 2.9323891, 51.2320569, 13.0], [1403267414.0, 2.9442892, 51.2204213, 100.0], [1403267793.0, 2.9764342, 51.2098396, 14.0]]",200.0
4,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,164.4866227191395,0.0,2014-06-20 12:48:39,2014-06-20 13:15:35,730,10.0,"[[1403268519.0, 2.9751293, 51.2079601, 59.0], [1403268694.0, 2.9753258, 51.2079711, 26.0], [1403268869.0, 2.9752054, 51.2083074, 15.0], [1403269071.0, 2.9755281, 51.2081814, 44.0], [1403269254.0, 2.9750397, 51.2082575, 2.0], [1403269430.0, 2.9750823, 51.2082257, 7.0], [1403269606.0, 2.9750723, 51.2082671, 7.0], [1403269781.0, 2.9769612, 51.2088121, 18.0], [1403269959.0, 2.9749271, 51.2082962, 8.0], [1403270135.0, 2.9748243, 51.208204, 0.0]]",200.0
5,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,7.981323709455257,0.0,2014-06-20 13:19:05,2014-06-20 13:45:27,731,10.0,"[[1403270345.0, 2.975032, 51.208249, 8.0], [1403270518.0, 2.97503, 51.2082306, 12.0], [1403270693.0, 2.9750183, 51.2082529, 14.0], [1403270870.0, 2.9750471, 51.2082208, 10.0], [1403271047.0, 2.9750282, 51.2082761, 8.0], [1403271222.0, 2.9750489, 51.2082406, 11.0], [1403271398.0, 2.9750511, 51.2082669, 14.0], [1403271575.0, 2.9750899, 51.2082624, 9.0], [1403271750.0, 2.9751028, 51.2082348, 9.0], [1403271927.0, 2.9750728, 51.2082577, 15.0]]",200.0
6,0.0,0.1367416641427743,0.8170567614718915,3.015923140967263,2.0,200.0,inf,inf,34.25141409908468,0.0,2014-06-20 13:48:21,2014-06-20 13:57:29,732,3.0,"[[1403272101.0, 2.9749896, 51.208409, 18.0], [1403272467.0, 2.9751061, 51.2082274, 11.0], [1403272649.0, 2.9749617, 51.20811, 10.0]]",200.0
7,-1.0,0.1367416641427743,0.8170567614718915,3.015923140967263,2.0,200.0,inf,inf,4388.635947734228,0.0,2014-06-20 13:51:22,2014-06-20 14:15:04,732,7.0,"[[1403272282.0, 2.9733305, 51.2088865, 275.0], [1403272822.0, 2.9673149, 51.2083161, 34.0], [1403272998.0, 2.9624595, 51.216831, 71.0], [1403273174.0, 2.9442575, 51.2241562, 201.0], [1403273351.0, 2.9333376, 51.2310663, 144.0], [1403273528.0, 2.9243073, 51.2319654, 72.0], [1403273704.0, 2.9224533, 51.232044, 2.0]]",200.0
8,0.0,-0.020286955107674195,2.281703661518801,1.1398052458400394,3.0,2151.786645861415,2137.7597080499113,2151.786645861415,96.00717697552061,0.0,2014-06-20 14:17:57,2014-06-20 14:29:42,733,5.0,"[[1403273877.0, 2.9225829, 51.2320171, 25.0], [1403274053.0, 2.9224292, 51.23199, 8.0], [1403274229.0, 2.9225606, 51.2319721, 14.0], [1403274406.0, 2.9224744, 51.2319629, 7.0], [1403274582.0, 2.9225581, 51.2321708, 100.0]]",2151.786645861415
9,1.0,-0.020286955107674195,2.281703661518801,1.1398052458400394,3.0,2151.786645861415,2137.7597080499113,2151.786645861415,23.44612695067039,0.0,2014-06-20 14:35:39,2014-06-20 14:41:30,733,3.0,"[[1403274939.0, 2.9444081, 51.2184662, 17.0], [1403275111.0, 2.9445383, 51.218466, 24.0], [1403275290.0, 2.9447426, 51.2184507, 15.0]]",2151.786645861415
10,-1.0,-0.020286955107674195,2.281703661518801,1.1398052458400394,3.0,2151.786645861415,2137.7597080499113,2151.786645861415,3658.571732879833,0.0,2014-06-20 14:32:37,2014-06-20 14:47:18,733,3.0,"[[1403274757.0, 2.9288608, 51.2268138, 56.0], [1403275461.0, 2.953644, 51.2157852, 68.0], [1403275638.0, 2.9756326, 51.2118361, 37.0]]",2151.786645861415
11,0.0,-0.004023450925120004,11.132162307774836,5.643583972584596,3.0,397.3758025032339,356.85968478684117,397.3758025032339,37.83352637170413,0.0,2014-06-20 14:50:14,2014-06-20 14:59:19,734,4.0,"[[1403275814.0, 2.9756072, 51.2118852, 37.0], [1403275990.0, 2.9756583, 51.2119474, 26.0], [1403276166.0, 2.9757221, 51.2119046, 40.0], [1403276359.0, 2.9757351, 51.2116125, 30.0]]",397.3758025032339
12,1.0,-0.004023450925120004,11.132162307774836,5.643583972584596,3.0,397.3758025032339,356.85968478684117,397.3758025032339,27.991132666329367,0.0,2014-06-20 15:02:13,2014-06-20 15:13:58,734,4.0,"[[1403276533.0, 2.9748917, 51.2082716, 25.0], [1403276710.0, 2.974707, 51.2083047, 7.0], [1403276886.0, 2.9748999, 51.2084474, 20.0], [1403277238.0, 2.9748036, 51.2082045, 17.0]]",397.3758025032339
13,-1.0,-0.004023450925120004,11.132162307774836,5.643583972584596,3.0,397.3758025032339,356.85968478684117,397.3758025032339,70.99203823786965,0.0,2014-06-20 15:11:01,2014-06-20 15:16:54,734,2.0,"[[1403277061.0, 2.9693597, 51.2075457, 27.0], [1403277414.0, 2.9699922, 51.2080302, 41.0]]",397.3758025032339
14,0.0,0.4422455450717259,0.6896217315556809,11.328078312087504,3.0,616.0868539722507,546.8340587467213,616.0868539722507,98.33451805417086,0.0,2014-06-20 15:25:45,2014-06-20 15:46:46,735,4.0,"[[1403277945.0, 2.9750373, 51.2082354, 28.0], [1403278117.0, 2.9750054, 51.2082759, 21.0], [1403279029.0, 2.9754271, 51.2090698, 10.0], [1403279206.0, 2.9751425, 51.2084054, 10.0]]",616.0868539722507
15,1.0,0.4422455450717259,0.6896217315556809,11.328078312087504,3.0,616.0868539722507,546.8340587467213,616.0868539722507,7.8729965648027385,0.0,2014-06-20 15:31:39,2014-06-20 15:40:54,735,4.0,"[[1403278299.0, 2.9760573, 51.2139709, 0.0], [1403278502.0, 2.9761113, 51.2140074, -1.0], [1403278679.0, 2.9761038, 51.2139974, -4.0], [1403278854.0, 2.9760929, 51.2140381, 0.0]]",616.0868539722507
16,-1.0,0.4422455450717259,0.6896217315556809,11.328078312087504,3.0,616.0868539722507,546.8340587467213,616.0868539722507,548.7710505586284,0.0,2014-06-20 15:19:50,2014-06-20 15:22:45,735,2.0,"[[1403277590.0, 2.976725, 51.2117805, 32.0], [1403277765.0, 2.9733382, 51.2162172, 78.0]]",616.0868539722507
17,0.0,0.1541091224167766,1.2282606440091712,2.3489370642248684,2.0,200.0,inf,inf,29.92279806902415,0.0,2014-06-20 15:49:41,2014-06-20 16:16:56,736,8.0,"[[1403279381.0, 2.9751357, 51.2083492, 10.0], [1403279557.0, 2.9751563, 51.2084289, 7.0], [1403279735.0, 2.9750526, 51.2083847, 14.0], [1403279909.0, 2.9752294, 51.2083018, 27.0], [1403280485.0, 2.9751204, 51.2081621, 10.0], [1403280661.0, 2.9750522, 51.2082644, 5.0], [1403280837.0, 2.9751725, 51.2081812, 7.0], [1403281016.0, 2.9752079, 51.2081991, 15.0]]",200.0
18,-1.0,0.1541091224167766,1.2282606440091712,2.3489370642248684,2.0,200.0,inf,inf,155.39548327242593,0.0,2014-06-20 16:02:02,2014-06-20 16:04:55,736,2.0,"[[1403280122.0, 2.9688098, 51.2081729, 15.0], [1403280295.0, 2.970787, 51.2075335, 26.0]]",200.0
19,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,20.073178913087887,0.0,2014-06-20 16:19:49,2014-06-20 16:46:13,737,10.0,"[[1403281189.0, 2.9751962, 51.2082129, 6.0], [1403281365.0, 2.9751594, 51.2082482, 0.0], [1403281541.0, 2.9751871, 51.2082416, 5.0], [1403281717.0, 2.9751692, 51.2082363, 9.0], [1403281893.0, 2.9751703, 51.2082545, 6.0], [1403282069.0, 2.9750761, 51.2083118, 10.0], [1403282245.0, 2.9750811, 51.2083297, 6.0], [1403282421.0, 2.9751861, 51.208224, 3.0], [1403282596.0, 2.9752369, 51.208192, 0.0], [1403282773.0, 2.9751782, 51.2082402, 8.0]]",200.0
20,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,156.14905467642666,0.0,2014-06-20 16:49:08,2014-06-20 17:15:33,738,10.0,"[[1403282948.0, 2.9751221, 51.2082503, 8.0], [1403283124.0, 2.9751636, 51.2082543, 5.0], [1403283300.0, 2.975151, 51.2082545, 7.0], [1403283477.0, 2.9751853, 51.2082326, 3.0], [1403283652.0, 2.9750493, 51.2082913, 6.0], [1403283828.0, 2.97511, 51.2082666, 8.0], [1403284005.0, 2.9751342, 51.2082474, 4.0], [1403284181.0, 2.9751847, 51.2082526, 6.0], [1403284357.0, 2.975142, 51.2082381, 7.0], [1403284533.0, 2.9764792, 51.2091654, 76.0]]",200.0
21,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,255.03323200924015,0.0,2014-06-20 17:18:28,2014-06-20 17:45:10,739,10.0,"[[1403284708.0, 2.976774, 51.2095968, 15.0], [1403284885.0, 2.9749595, 51.2090911, 63.0], [1403285061.0, 2.9749615, 51.2081928, 4.0], [1403285253.0, 2.9749159, 51.2081513, 10.0], [1403285429.0, 2.9749928, 51.2081757, 12.0], [1403285605.0, 2.975011, 51.2083524, 6.0], [1403285781.0, 2.9749869, 51.2082413, 17.0], [1403285958.0, 2.9750579, 51.2082544, 21.0], [1403286137.0, 2.9749912, 51.2082038, 12.0], [1403286310.0, 2.974795, 51.2077637, 82.0]]",200.0
22,0.0,0.34550019680082267,0.7679200030522555,5.874694481038235,2.0,200.0,inf,inf,138.83279663416545,0.0,2014-06-20 17:48:05,2014-06-20 18:06:13,740,7.0,"[[1403286485.0, 2.9737915, 51.2076541, 19.0], [1403286662.0, 2.9751829, 51.2085403, 6.0], [1403286866.0, 2.9752165, 51.2082728, 11.0], [1403287044.0, 2.9751602, 51.2082781, 7.0], [1403287220.0, 2.975143, 51.2082367, 7.0], [1403287396.0, 2.9751464, 51.208273, 0.0], [1403287573.0, 2.9750884, 51.2082324, 8.0]]",200.0
23,-1.0,0.34550019680082267,0.7679200030522555,5.874694481038235,2.0,200.0,inf,inf,733.5619750348179,0.0,2014-06-20 18:09:09,2014-06-20 18:15:00,740,3.0,"[[1403287749.0, 2.9756306, 51.2115893, 22.0], [1403287924.0, 2.9699037, 51.2060534, 16.0], [1403288100.0, 2.9699199, 51.2060802, 14.0]]",200.0
24,0.0,-0.03302511591006286,1.1984121657139017,5.6337397368294955,3.0,1039.9657051983918,1004.0787876733933,1039.9657051983918,72.41462358121115,0.0,2014-06-20 18:20:53,2014-06-20 18:30:00,741,4.0,"[[1403288453.0, 2.9784549, 51.2168665, 0.0], [1403288629.0, 2.9780941, 51.2172732, -2.0], [1403288816.0, 2.9777988, 51.2173349, 7.0], [1403289000.0, 2.9778016, 51.2173724, 3.0]]",1039.9657051983918
25,1.0,-0.03302511591006286,1.1984121657139017,5.6337397368294955,3.0,1039.9657051983918,1004.0787876733933,1039.9657051983918,16.935946435799853,0.0,2014-06-20 18:35:47,2014-06-20 18:44:53,741,4.0,"[[1403289347.0, 2.9748913, 51.2080712, 15.0], [1403289524.0, 2.9747906, 51.208031, 4.0], [1403289714.0, 2.9749078, 51.2080713, 7.0], [1403289893.0, 2.9749875, 51.2081022, 10.0]]",1039.9657051983918
26,-1.0,-0.03302511591006286,1.1984121657139017,5.6337397368294955,3.0,1039.9657051983918,1004.0787876733933,1039.9657051983918,427.6515060455177,0.0,2014-06-20 18:17:57,2014-06-20 18:32:52,741,2.0,"[[1403288277.0, 2.9768215, 51.2138918, 16.0], [1403289172.0, 2.9726825, 51.2110516, 11.0]]",1039.9657051983918
27,0.0,-0.01731253790686175,0.6296294626836164,5.132265848018135,3.0,436.18482391967433,425.611347518497,436.18482391967433,13.155149542371198,0.0,2014-06-20 18:47:48,2014-06-20 19:14:44,742,3.0,"[[1403290068.0, 2.9749859, 51.2082063, 10.0], [1403291504.0, 2.9751486, 51.2082636, 8.0], [1403291684.0, 2.9751255, 51.2082507, 3.0]]",436.18482391967433
28,1.0,-0.01731253790686175,0.6296294626836164,5.132265848018135,3.0,436.18482391967433,425.611347518497,436.18482391967433,33.50773217244071,0.0,2014-06-20 18:53:40,2014-06-20 19:08:36,742,6.0,"[[1403290420.0, 2.9700065, 51.2060097, 44.0], [1403290608.0, 2.9700027, 51.2060138, 50.0], [1403290788.0, 2.9698559, 51.206062, 20.0], [1403290963.0, 2.9698969, 51.2060164, 29.0], [1403291141.0, 2.9698887, 51.2060492, 24.0], [1403291316.0, 2.9698499, 51.2060764, 19.0]]",436.18482391967433
29,-1.0,-0.01731253790686175,0.6296294626836164,5.132265848018135,3.0,436.18482391967433,425.611347518497,436.18482391967433,0.0,0.0,2014-06-20 18:50:44,2014-06-20 18:50:44,742,1.0,"[[1403290244.0, 2.9759529, 51.2115452, 11.0]]",436.18482391967433
30,0.0,-0.1263050783727952,12.55383456222975,0.03257210207386579,2.0,273.7433601242524,265.4705366403689,273.7433601242524,62.1876608755843,0.0,2014-06-20 19:17:39,2014-06-20 19:44:36,743,7.0,"[[1403291859.0, 2.9750809, 51.2082309, 5.0], [1403292036.0, 2.9751433, 51.2082133, 17.0], [1403292756.0, 2.9749308, 51.2080129, 12.0], [1403292932.0, 2.9747171, 51.2078602, 10.0], [1403293107.0, 2.9746128, 51.2078626, 11.0], [1403293298.0, 2.9744928, 51.207841, 7.0], [1403293476.0, 2.9745929, 51.2078114, 7.0]]",273.7433601242524
31,1.0,-0.1263050783727952,12.55383456222975,0.03257210207386579,2.0,273.7433601242524,265.4705366403689,273.7433601242524,9.661502840822576,0.0,2014-06-20 19:23:32,2014-06-20 19:29:40,743,3.0,"[[1403292212.0, 2.9716588, 51.2094362, 13.0], [1403292400.0, 2.9716094, 51.2094092, 11.0], [1403292580.0, 2.9716185, 51.2094552, 4.0]]",273.7433601242524
32,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,80.90415028942289,0.0,2014-06-20 19:47:31,2014-06-20 20:14:43,744,10.0,"[[1403293651.0, 2.9745949, 51.207889, 11.0], [1403293828.0, 2.97463, 51.2078309, 16.0], [1403294004.0, 2.9745507, 51.2078255, 20.0], [1403294200.0, 2.9745685, 51.2078381, 13.0], [1403294371.0, 2.974688, 51.2078147, 15.0], [1403294582.0, 2.9750137, 51.2082364, 12.0], [1403294754.0, 2.9751141, 51.2081635, 12.0], [1403294931.0, 2.9750424, 51.2082018, 9.0], [1403295107.0, 2.9751684, 51.2084363, 11.0], [1403295283.0, 2.9751341, 51.208446, 15.0]]",200.0
