Unnamed: 0,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,min_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS,new_cluster_label,avg_height,turn_rate,bearing,trajectory_curvature,angular_acceleration,angular_velocity,distance_traveled,displacement,jerk,vertical_acceleration,up_down_direction,angle_to_horizon,average_speed,average_velocity_magnitude,average_velocity_direction
61,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,360.4343988109315,0.0,2014-06-21 09:19:58,2014-06-21 09:46:22,771,10.0,"[[1403342398.0, 2.9749507, 51.2080954, 15.0], [1403342574.0, 2.974806, 51.2101582, 39.0], [1403342752.0, 2.976111, 51.210927, 104.0], [1403342930.0, 2.9750571, 51.2081758, 112.0], [1403343108.0, 2.9748498, 51.2078991, 10.0], [1403343278.0, 2.9749344, 51.207919, 19.0], [1403343454.0, 2.9749245, 51.2079484, 44.0], [1403343630.0, 2.9749051, 51.2099311, -13.0], [1403343810.0, 2.9748524, 51.2101533, -2.0], [1403343982.0, 2.9749881, 51.2088396, 17.0]]",200.0,10,34.5,767.7896718137986,234.20941413385174,2.2306872978749555,101.10693743016382,-119.11310706014525,1232.5956301948522,82.81642183366112,5809.612942345507,1.7935011212907186,-0.24444444444444444,9.778458671610167,776.1897610131779,776.1897610131779,234.20941413385174
77,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,30.39675270456938,0.0,2014-06-21 12:49:09,2014-06-21 13:16:12,778,10.0,"[[1403354949.0, 2.9748686, 51.2084131, -6.0], [1403355143.0, 2.9749042, 51.2084058, 0.0], [1403355335.0, 2.9749455, 51.2084496, 16.0], [1403355516.0, 2.9749442, 51.208425, 17.0], [1403355692.0, 2.9749345, 51.2084266, 20.0], [1403355868.0, 2.9749433, 51.2084226, 16.0], [1403356045.0, 2.974923, 51.2084521, 20.0], [1403356220.0, 2.9749629, 51.2084202, 22.0], [1403356396.0, 2.974963, 51.2084167, 20.0], [1403356572.0, 2.9749015, 51.208452, 24.0]]",200.0,11,14.9,740.7944963580263,189.04125813397093,8.662804900697308,162.61824191356658,140.2186689394596,52.96344904381864,30.39675270452934,-72.63601065611923,17.72169888113551,0.8148353450645078,16.490117950049143,32.10830283283169,32.10830283283169,189.04125813397093
80,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,30.245104829360496,0.0,2014-06-21 13:48:44,2014-06-21 14:15:07,780,10.0,"[[1403358524.0, 2.9750195, 51.2082899, 12.0], [1403358700.0, 2.9752101, 51.2082915, 22.0], [1403358876.0, 2.9750314, 51.2082942, 14.0], [1403359052.0, 2.9748989, 51.2082634, 6.0], [1403359228.0, 2.9749331, 51.208224, 15.0], [1403359404.0, 2.9749096, 51.208234, 9.0], [1403359580.0, 2.9750578, 51.208136, 11.0], [1403359756.0, 2.9747814, 51.2083151, 18.0], [1403359932.0, 2.9748883, 51.2082301, 13.0], [1403360107.0, 2.9748527, 51.2082389, 9.0]]",200.0,12,12.9,799.5861217966316,216.85723886321279,0.9128877926647769,-26.284217223981255,143.67909463277056,122.26983466165618,13.273196916524755,-167.00536497475,-1.9083694083694038,-0.13483997249264842,-7.934634921214327,77.2078936825895,77.2078936825895,216.85723886321279
81,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,22.79257881410427,0.0,2014-06-21 14:18:04,2014-06-21 14:44:56,781,10.0,"[[1403360284.0, 2.9750504, 51.2081251, 7.0], [1403360460.0, 2.9750105, 51.2081311, 1.0], [1403360637.0, 2.9749516, 51.2081502, 5.0], [1403360812.0, 2.9749586, 51.2081638, 11.0], [1403361000.0, 2.9748582, 51.208191, 8.0], [1403361181.0, 2.974822, 51.2082059, 10.0], [1403361356.0, 2.9750165, 51.2081128, 10.0], [1403361533.0, 2.9748658, 51.208029, 18.0], [1403361707.0, 2.9749885, 51.20807, 3.0], [1403361896.0, 2.9750088, 51.2080761, 11.0]]",200.0,13,8.4,723.6114115452959,186.39079633457357,-6.361004074297805,-11.643135142562901,-149.28659539728494,89.99036159052514,7.354249381151061,-279.52201190600766,2.1338708987789197,0.3864634590332683,8.303523883939414,56.199014238460634,56.199014238460634,186.39079633457357
87,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,35.17475933484234,0.0,2014-06-21 15:48:12,2014-06-21 16:15:03,784,10.0,"[[1403365692.0, 2.9750986, 51.2082719, 3.0], [1403365867.0, 2.9749921, 51.2080382, 10.0], [1403366043.0, 2.9749269, 51.2080695, 8.0], [1403366219.0, 2.9749763, 51.2080589, 4.0], [1403366407.0, 2.9749424, 51.2080879, 11.0], [1403366587.0, 2.9747329, 51.2080908, 11.0], [1403366763.0, 2.9750181, 51.2081589, 12.0], [1403366939.0, 2.974969, 51.2080899, 12.0], [1403367115.0, 2.9748938, 51.2081073, 3.0], [1403367303.0, 2.9747069, 51.2081101, 16.0]]",200.0,14,9.0,719.0588563941612,226.90616834493508,0.679929772255367,-105.63309146612264,59.60015726606051,120.72266217746854,35.17475933492093,767.8008877374277,7.426391575327748,0.5060480768510597,-0.23695117064720486,75.04337357384003,75.04337357384003,226.90616834493508
102,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,69.44136798646491,0.0,2014-06-21 19:48:09,2014-06-21 20:15:07,792,10.0,"[[1403380089.0, 2.9753777, 51.2114305, 12.0], [1403380266.0, 2.9753071, 51.2114313, 10.0], [1403380442.0, 2.9753218, 51.2114011, 6.0], [1403380630.0, 2.9753161, 51.2114623, 13.0], [1403380811.0, 2.975316, 51.2114652, 17.0], [1403380986.0, 2.9753123, 51.2113823, 4.0], [1403381162.0, 2.9753061, 51.211443, 12.0], [1403381338.0, 2.975771, 51.2117563, 21.0], [1403381533.0, 2.9757481, 51.2118233, 23.0], [1403381707.0, 2.9762374, 51.211578, 18.0]]",200.0,15,13.6,1042.1099277525457,245.21506707976596,-8.547493402851522,-92.55153854486583,-81.41778447834677,151.05459797763274,62.379386426156515,872.4843948662474,3.2369727987977073,0.4494665749754947,4.37900790592074,94.77190610110158,94.77190610110158,245.21506707976596
103,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,41.60456671176592,0.0,2014-06-21 20:18:03,2014-06-21 20:47:23,793,11.0,"[[1403381883.0, 2.9750113, 51.2081031, 4.0], [1403382057.0, 2.9749216, 51.2081296, 26.0], [1403382233.0, 2.9749584, 51.2081317, 20.0], [1403382417.0, 2.9749675, 51.2081465, 9.0], [1403382586.0, 2.9750252, 51.2081529, 3.0], [1403382764.0, 2.9749397, 51.2081661, 35.0], [1403382937.0, 2.9749803, 51.2081718, 20.0], [1403383114.0, 2.9748736, 51.2080923, 40.0], [1403383290.0, 2.9749338, 51.2081182, 23.0], [1403383466.0, 2.9751506, 51.2082568, 8.0], [1403383643.0, 2.9751593, 51.2082646, 10.0]]",200.0,16,18.0,681.0365380655354,119.72269695909772,1.042931638077964,120.20155668443323,-158.5305767769522,165.2281746718998,21.558920977904148,-237.5163004852381,3.2605987322042678,0.07339758434175737,-7.426454668110518,93.78693348417475,93.78693348417475,119.72269695909772
115,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,476.7700368963953,0.0,2014-06-22 05:18:45,2014-06-22 05:45:26,811,10.0,"[[1403414325.0, 2.9755101, 51.2090957, 10.0], [1403414500.0, 2.976663, 51.2081588, 10.0], [1403414678.0, 2.9757951, 51.2110119, 8.0], [1403414853.0, 2.9744198, 51.207745, 16.0], [1403415046.0, 2.9742793, 51.2081976, 2.0], [1403415221.0, 2.9776297, 51.2089342, 12.0], [1403415397.0, 2.9756652, 51.2100694, 21.0], [1403415574.0, 2.9749553, 51.2074102, 6.0], [1403415750.0, 2.975716, 51.2115808, 24.0], [1403415926.0, 2.9756996, 51.2116711, 18.0]]",200.0,17,12.7,1182.6559260314777,218.69145132994333,-0.410299730325666,65.93329683668402,171.78314794690925,2096.407935251299,286.7870972410676,-16003.615101645844,5.961638533739283,0.3146266024828463,-4.057177187113671,1319.8960878931596,1319.8960878931596,218.69145132994333
120,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,81.56196834228618,0.0,2014-06-22 06:49:09,2014-06-22 07:15:49,814,10.0,"[[1403419749.0, 2.9222373, 51.2335436, 1.0], [1403419925.0, 2.9224066, 51.2334309, 44.0], [1403420101.0, 2.9222601, 51.2335025, 7.0], [1403420278.0, 2.9222745, 51.2335224, 4.0], [1403420454.0, 2.921883, 51.2334406, 1.0], [1403420641.0, 2.9222206, 51.233507, 7.0], [1403420821.0, 2.9222057, 51.2334986, 14.0], [1403421000.0, 2.9226772, 51.2331722, 53.0], [1403421172.0, 2.9221713, 51.2335025, 6.0], [1403421349.0, 2.9221903, 51.233473, -1.0]]",200.0,18,13.6,1016.5457010311632,181.47959219966071,5.39810529827565,-254.03294226619576,4.398351948844343,290.45087672738373,8.737073685519887,-1549.1948703725855,-2.6506654656660222,-0.022733144649015782,-3.3860374064375978,182.636807347522,182.636807347522,181.47959219966071
135,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,152.9912155654019,0.0,2014-06-22 10:49:39,2014-06-22 11:16:08,822,10.0,"[[1403434179.0, 2.9203885, 51.2328621, 25.0], [1403434355.0, 2.920543, 51.2325549, 18.0], [1403434530.0, 2.9206966, 51.2325949, 51.0], [1403434707.0, 2.9207248, 51.2324178, 80.0], [1403434883.0, 2.9208795, 51.2325374, 58.0], [1403435059.0, 2.9211917, 51.2322796, 77.0], [1403435235.0, 2.9205948, 51.2325033, 74.0], [1403435412.0, 2.9215002, 51.2324261, 71.0], [1403435587.0, 2.9212961, 51.2325607, 91.0], [1403435768.0, 2.9217943, 51.2319636, 87.0]]",200.0,19,63.2,841.3950514947771,161.51455956525737,-0.2817936407552313,-56.444540141847064,-7.743714973907842,391.1062918904203,152.9912155653197,1179.5712932402469,39.30963492743622,0.6,9.370080384313754,245.47972778751532,245.47972778751532,161.51455956525737
143,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,675.1187632005298,0.0,2014-06-22 13:20:22,2014-06-22 13:47:15,827,10.0,"[[1403443222.0, 2.9747436, 51.2107778, -53.0], [1403443395.0, 2.9733792, 51.2109283, -237.0], [1403443571.0, 2.9736503, 51.2108752, -43.0], [1403443748.0, 2.9737848, 51.2109379, -267.0], [1403443924.0, 2.9738782, 51.2108509, -321.0], [1403444125.0, 2.9750384, 51.2080707, 30.0], [1403444307.0, 2.974609, 51.2091117, -45.0], [1403444482.0, 2.9756563, 51.2070591, 100.0], [1403444657.0, 2.9750139, 51.2082796, 7.0], [1403444835.0, 2.975681, 51.2061827, 92.0]]",200.0,20,-73.7,731.945520783964,196.70910350757697,-0.20479136582720842,27.02980404231838,-93.11578827459705,2001.1815771829897,535.1271178028944,1430.056869022283,63.90952210231161,0.4222222222222222,-6.680270489457549,1224.4727561717839,1224.4727561717839,196.70910350757697
144,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,399.99577088572767,0.0,2014-06-22 13:50:11,2014-06-22 14:16:49,828,10.0,"[[1403445011.0, 2.9762445, 51.2066831, 50.0], [1403445186.0, 2.9762446, 51.2067059, -3.0], [1403445366.0, 2.975653, 51.2067168, -96.0], [1403445546.0, 2.9749575, 51.2082892, -4.0], [1403445728.0, 2.9750717, 51.2082538, 11.0], [1403445906.0, 2.9750316, 51.2082546, 9.0], [1403446082.0, 2.9750476, 51.2083024, 3.0], [1403446258.0, 2.9748523, 51.2082853, 7.0], [1403446434.0, 2.9747081, 51.2082712, 37.0], [1403446609.0, 2.9732977, 51.2087533, 190.0]]",200.0,21,20.4,897.3278764312738,204.2375434028207,-3.7471833192387485,-185.91423004346348,213.96252739717144,622.7264349801086,338.7207576226473,3006.801945193533,88.46061692503638,0.3333333333333333,0.9855543723523176,389.3424593077482,389.3424593077482,204.2375434028207
145,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,480.0622593855751,0.0,2014-06-22 14:19:47,2014-06-22 14:46:12,829,10.0,"[[1403446787.0, 2.9741831, 51.2090981, 49.0], [1403446962.0, 2.9736131, 51.2091015, 294.0], [1403447137.0, 2.9730572, 51.2099523, 435.0], [1403447315.0, 2.9731461, 51.2090981, 168.0], [1403447495.0, 2.9750966, 51.2085199, 7.0], [1403447666.0, 2.9750501, 51.2085605, 10.0], [1403447842.0, 2.975127, 51.2085301, 14.0], [1403448018.0, 2.9751629, 51.2084835, 11.0], [1403448194.0, 2.9750673, 51.2085296, 11.0], [1403448372.0, 2.9750341, 51.2085843, 1.0]]",200.0,22,100.0,653.0764037265179,238.6079390053265,-0.032992150578962945,-18.98098776697413,41.35475810677913,966.7080047943763,95.30182337156891,1973.0401812535274,-24.631584020012937,-0.49441323247304414,-0.7888234775443842,606.7502053259834,606.7502053259834,238.6079390053265
146,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,69.00098221106771,0.0,2014-06-22 14:49:08,2014-06-22 15:15:30,830,10.0,"[[1403448548.0, 2.9748931, 51.2084449, -8.0], [1403448722.0, 2.9751883, 51.2085229, 9.0], [1403448898.0, 2.974937, 51.2085031, 0.0], [1403449074.0, 2.9750868, 51.208546, 1.0], [1403449250.0, 2.9750549, 51.208607, 0.0], [1403449433.0, 2.975017, 51.2083759, 1.0], [1403449602.0, 2.9749781, 51.2082877, 4.0], [1403449777.0, 2.975149, 51.2086407, 0.0], [1403449955.0, 2.9749004, 51.2080455, 9.0], [1403450130.0, 2.9748742, 51.2081621, 4.0]]",200.0,23,2.0,964.0011032317443,186.8992573780592,-1.3129012158275732,-17.08974571150051,197.86213090020652,227.27553207883741,33.68352285509085,-1237.4154461540063,7.657108030824342,0.35805743701971643,0.4555663977468881,143.04849778747803,143.04849778747803,186.8992573780592
154,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,181.12653714387335,0.0,2014-06-22 16:48:17,2014-06-22 17:14:43,834,10.0,"[[1403455697.0, 2.9221664, 51.2330828, 39.0], [1403455872.0, 2.9222788, 51.2330052, 52.0], [1403456049.0, 2.9221917, 51.2331635, 18.0], [1403456225.0, 2.9221018, 51.2329022, 18.0], [1403456401.0, 2.9222484, 51.2332887, 5.0], [1403456578.0, 2.9226565, 51.233549, 1.0], [1403456755.0, 2.9227706, 51.2324477, 14.0], [1403456931.0, 2.9223182, 51.2335545, 79.0], [1403457105.0, 2.9225176, 51.233759, 120.0], [1403457283.0, 2.9224424, 51.2336065, 12.0]]",200.0,24,35.8,954.2803511213383,164.36305125806436,1.0319606947975086,-29.842094197086357,43.72942440931891,597.1913927983492,67.00244718539132,1022.0232836854858,-15.845785248723201,-0.08989331499509894,-0.009335647594674867,375.932415236674,375.932415236674,164.36305125806436
168,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,11.610317096461994,0.0,2014-06-22 20:19:27,2014-06-22 20:46:23,841,10.0,"[[1403468367.0, 2.9750949, 51.2083424, 9.0], [1403468543.0, 2.9750803, 51.208354, 12.0], [1403468719.0, 2.9751377, 51.2083355, 9.0], [1403468907.0, 2.9750983, 51.2083567, 15.0], [1403469087.0, 2.9751167, 51.2083625, 12.0], [1403469263.0, 2.975103, 51.2083433, 11.0], [1403469439.0, 2.9751211, 51.2083265, 4.0], [1403469615.0, 2.9751126, 51.208343, 12.0], [1403469803.0, 2.9750445, 51.2083222, 10.0], [1403469983.0, 2.975118, 51.2083428, 9.0]]",200.0,25,10.3,913.551736240287,201.6671635981859,-7.079272264985165,4.91241339579007,-164.64244318610025,48.625807270340026,1.6098193775161562,-52.202018301688376,-0.10506960861570559,-0.167093470609201,-4.397790707500163,30.061751986378866,30.061751986378866,201.6671635981859
171,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,603.3172515625054,0.0,2014-06-23 03:19:24,2014-06-23 03:45:48,855,10.0,"[[1403493564.0, 2.9751559, 51.2082625, 7.0], [1403493739.0, 2.975067, 51.208265, 6.0], [1403493917.0, 2.9751228, 51.2101576, 17.0], [1403494093.0, 2.9766838, 51.2076304, 6.0], [1403494268.0, 2.9784458, 51.2069192, 3.0], [1403494444.0, 2.9794467, 51.206633, -2.0], [1403494621.0, 2.9801206, 51.2057301, -3.0], [1403494797.0, 2.9789185, 51.207094, 9.0], [1403494974.0, 2.9743684, 51.2093682, 5.0], [1403495148.0, 2.977211, 51.2070861, -5.0]]",200.0,26,4.3,622.9574837097264,178.4937608205186,-5.136389240253943,90.08995428573498,-95.14506211987361,1753.4637707574143,194.29761407830694,-7297.588560783218,-7.722946079318267,-0.49441323247304414,-1.3288092721209663,1106.5343164676601,1106.5343164676601,178.4937608205186
174,0.0,-0.4433736735377055,3.495223566600248,0.0390964563231942,2.0,200.0,inf,inf,221.60200259473385,0.0,2014-06-23 04:18:04,2014-06-23 04:47:26,857,10.0,"[[1403497084.0, 2.9773514, 51.207009, 25.0], [1403497261.0, 2.9767102, 51.2076581, -12.0], [1403497612.0, 2.9750629, 51.2082053, 1.0], [1403497789.0, 2.9750944, 51.2084105, 15.0], [1403497964.0, 2.9750924, 51.2082693, 13.0], [1403498140.0, 2.9750637, 51.2082896, 12.0], [1403498315.0, 2.9751176, 51.2082258, 15.0], [1403498494.0, 2.9749996, 51.2083414, 9.0], [1403498669.0, 2.9750427, 51.2083022, 1.0], [1403498846.0, 2.9750775, 51.2082545, 10.0]]",200.0,27,8.9,725.2639541235528,212.33755370398012,-3.6626379090271417,-160.76222684060173,-16.284191749007007,314.278055364267,210.94671793731328,603.30284287132,-13.47337549057189,-0.15913201254311046,-1.5408694915625958,156.80488879694565,156.80488879694565,212.33755370398012
