,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS
20,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,148.31936872008382,2012-02-14 08:25:10,2012-02-14 09:20:11,19,12.0,"[[1329207910.0, 36.70648, 3.948677, 650.2], [1329208209.0, 36.706649, 3.948691, 653.4], [1329208508.0, 36.706568, 3.948844, 652.9], [1329208808.0, 36.706708, 3.948941, 651.6], [1329209110.0, 36.70643, 3.94898, 652.0], [1329209408.0, 36.706462, 3.948756, 651.8], [1329209707.0, 36.706409, 3.948403, 653.4], [1329210009.0, 36.70653, 3.947888, 653.4], [1329210311.0, 36.706538, 3.948007, 652.6], [1329210609.0, 36.706406, 3.948198, 653.9], [1329210905.0, 36.706273, 3.947962, 653.6], [1329211211.0, 36.70619, 3.947712, 656.2]]",200.0
21,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,254.97700458213927,2012-02-14 08:45:10,2012-02-14 09:40:15,20,12.0,"[[1329209110.0, 36.70643, 3.94898, 652.0], [1329209408.0, 36.706462, 3.948756, 651.8], [1329209707.0, 36.706409, 3.948403, 653.4], [1329210009.0, 36.70653, 3.947888, 653.4], [1329210311.0, 36.706538, 3.948007, 652.6], [1329210609.0, 36.706406, 3.948198, 653.9], [1329210905.0, 36.706273, 3.947962, 653.6], [1329211211.0, 36.70619, 3.947712, 656.2], [1329211508.0, 36.705836, 3.947558, 662.5], [1329211811.0, 36.705813, 3.947251, 662.0], [1329212110.0, 36.705934, 3.947009, 662.2], [1329212415.0, 36.706255, 3.946694, 656.8]]",200.0
22,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,168.81157006155019,2012-02-14 09:05:11,2012-02-14 09:50:10,21,10.0,"[[1329210311.0, 36.706538, 3.948007, 652.6], [1329210609.0, 36.706406, 3.948198, 653.9], [1329210905.0, 36.706273, 3.947962, 653.6], [1329211211.0, 36.70619, 3.947712, 656.2], [1329211508.0, 36.705836, 3.947558, 662.5], [1329211811.0, 36.705813, 3.947251, 662.0], [1329212110.0, 36.705934, 3.947009, 662.2], [1329212415.0, 36.706255, 3.946694, 656.8], [1329212712.0, 36.706384, 3.94668, 653.8], [1329213010.0, 36.706279, 3.947204, 648.0]]",200.0
23,0.0,0.6505887838538128,0.5898423374475852,11.991527545731648,2.0,200.0,inf,inf,115.33689156588592,2012-02-14 09:25:08,2012-02-14 10:00:46,22,7.0,"[[1329211508.0, 36.705836, 3.947558, 662.5], [1329211811.0, 36.705813, 3.947251, 662.0], [1329212110.0, 36.705934, 3.947009, 662.2], [1329212415.0, 36.706255, 3.946694, 656.8], [1329212712.0, 36.706384, 3.94668, 653.8], [1329213010.0, 36.706279, 3.947204, 648.0], [1329213646.0, 36.705789, 3.946791, 657.0]]",200.0
24,0.0,0.586207560512427,0.33403121342559905,14.839516522327195,2.0,200.0,inf,inf,71.72568409191238,2012-02-14 09:45:12,2012-02-14 10:00:46,23,3.0,"[[1329212712.0, 36.706384, 3.94668, 653.8], [1329213010.0, 36.706279, 3.947204, 648.0], [1329213646.0, 36.705789, 3.946791, 657.0]]",200.0
25,0.0,0.7944559245899414,0.16644016139715817,59.655888114091,2.0,200.0,inf,inf,5.219312530969512,2012-02-14 11:00:11,2012-02-14 11:15:12,25,4.0,"[[1329217211.0, 36.783327, 3.72112, 594.1], [1329217510.0, 36.78335, 3.721127, 593.7], [1329217832.0, 36.783329, 3.721117, 597.9], [1329218112.0, 36.783319, 3.721117, 592.8]]",200.0
26,0.0,0.8437326459374297,0.34041930207715687,56.55955396907719,2.0,200.0,inf,inf,11.461584512579464,2012-02-14 11:00:11,2012-02-14 11:35:05,26,8.0,"[[1329217211.0, 36.783327, 3.72112, 594.1], [1329217510.0, 36.78335, 3.721127, 593.7], [1329217832.0, 36.783329, 3.721117, 597.9], [1329218112.0, 36.783319, 3.721117, 592.8], [1329218521.0, 36.783348, 3.721101, 602.4], [1329218827.0, 36.78336, 3.721085, 602.7], [1329219145.0, 36.783363, 3.72111, 602.0], [1329219305.0, 36.783349, 3.721123, 596.0]]",200.0
27,0.0,0.6319125384535522,0.18657816311410558,16.722732955664984,2.0,200.0,inf,inf,11.461584512579464,2012-02-14 11:05:10,2012-02-14 11:45:27,27,8.0,"[[1329217510.0, 36.78335, 3.721127, 593.7], [1329217832.0, 36.783329, 3.721117, 597.9], [1329218112.0, 36.783319, 3.721117, 592.8], [1329218521.0, 36.783348, 3.721101, 602.4], [1329218827.0, 36.78336, 3.721085, 602.7], [1329219145.0, 36.783363, 3.72111, 602.0], [1329219305.0, 36.783349, 3.721123, 596.0], [1329219927.0, 36.783345, 3.721114, 597.7]]",200.0
28,0.0,0.6556912979860666,0.3982541177673888,15.240895852018816,2.0,200.0,inf,inf,8.014602070137565,2012-02-14 11:22:01,2012-02-14 11:45:27,28,5.0,"[[1329218521.0, 36.783348, 3.721101, 602.4], [1329218827.0, 36.78336, 3.721085, 602.7], [1329219145.0, 36.783363, 3.72111, 602.0], [1329219305.0, 36.783349, 3.721123, 596.0], [1329219927.0, 36.783345, 3.721114, 597.7]]",200.0
29,0.0,0.4086327605771182,0.49892119609696184,6.182471655235704,2.0,200.0,inf,inf,30.223515480502574,2012-02-14 14:00:52,2012-02-14 14:20:08,34,3.0,"[[1329228052.0, 37.175702, 4.00127, 677.3], [1329228627.0, 37.175582, 4.001026, 677.7], [1329229208.0, 37.175589, 4.00103, 676.2]]",200.0
